,st,day,Month,year,hour,min,temp,humd,pres,pm1,pm2,pm3,am,sm,lum
9300,27.15,23,9,2022,17,3,,,,0.55,2.23,53.64,3.2,6024.0,1640.0
9301,27.19,23,9,2022,17,6,,,,1.11,2.23,53.64,6.4,6024.0,3289.0
9302,27.21,23,9,2022,17,9,,,,1.67,2.23,53.64,0.0,6024.0,3327.0
9303,27.24,23,9,2022,17,12,,,,2.23,2.23,53.64,0.8,5952.0,1502.0
9304,27.26,23,9,2022,18,3,,,,0.55,2.23,53.64,1.6,6024.0,621.0
9305,27.28,23,9,2022,18,6,,,,1.11,2.23,53.64,5.6,5952.0,146.0
9306,27.31,23,9,2022,18,9,,,,1.67,2.23,53.64,3.2,6024.0,5.0
9307,27.32,23,9,2022,18,12,,,,2.23,2.23,53.64,2.4,6024.0,1.0
9308,27.33,23,9,2022,19,3,,,,0.55,2.23,53.08,2.4,6024.0,1.0
9309,27.34,23,9,2022,19,6,,,,1.11,2.23,53.08,3.2,5952.0,1.0
9310,27.35,23,9,2022,19,9,,,,1.67,2.23,53.08,3.2,5952.0,1.0
9311,27.36,23,9,2022,19,12,,,,2.23,2.23,53.08,3.2,6024.0,1.0
9312,27.36,23,9,2022,20,3,,,,0.55,2.23,53.08,2.4,5952.0,1.0
9313,27.36,23,9,2022,20,6,,,,1.11,2.23,53.08,4.8,5882.0,1.0
9314,27.36,23,9,2022,20,9,,,,1.67,2.23,53.08,0.0,5952.0,1.0
9315,27.36,23,9,2022,20,12,,,,2.23,2.23,53.08,1.6,5952.0,1.0
9316,27.35,23,9,2022,21,3,,,,0.55,2.23,53.08,1.6,5882.0,1.0
9317,27.34,23,9,2022,21,6,,,,1.11,2.23,53.08,0.8,5882.0,1.0
9318,27.33,23,9,2022,21,9,,,,1.67,2.23,53.08,3.2,5952.0,1.0
9319,27.32,23,9,2022,21,12,,,,2.23,2.23,53.08,0.8,5952.0,1.0
9320,27.32,23,9,2022,22,3,,,,0.55,2.23,53.08,0.0,5882.0,1.0
9321,27.3,23,9,2022,22,6,,,,1.11,2.23,53.08,0.8,5814.0,1.0
9322,27.28,23,9,2022,22,9,,,,1.67,2.23,53.08,0.0,5882.0,1.0
9323,27.26,23,9,2022,22,12,,,,2.23,2.23,53.08,0.0,5814.0,1.0
9324,27.25,23,9,2022,23,3,,,,0.55,2.23,52.52,3.2,5814.0,1.0
9325,27.23,23,9,2022,23,6,,,,1.11,2.23,52.52,5.6,5814.0,1.0
9326,27.21,23,9,2022,23,9,,,,1.67,2.23,52.52,0.8,5814.0,1.0
9327,27.19,23,9,2022,23,12,,,,2.23,2.23,52.52,1.6,5814.0,1.0
9328,27.17,24,9,2022,0,3,,,,0.55,2.23,52.52,3.2,5814.0,1.0
9329,27.15,24,9,2022,0,6,,,,1.11,2.23,52.52,4.8,5814.0,1.0
9330,27.13,24,9,2022,0,9,,,,1.67,2.23,52.52,0.8,5747.0,1.0
9331,27.11,24,9,2022,0,12,,,,2.23,2.23,52.52,1.6,5747.0,1.0
9332,27.08,24,9,2022,1,3,,,,0.55,2.23,52.52,4.0,5747.0,1.0
9333,27.06,24,9,2022,1,6,,,,1.11,2.23,52.52,0.8,5814.0,1.0
9334,27.04,24,9,2022,1,9,,,,1.67,2.23,52.52,2.4,5747.0,1.0
9335,27.01,24,9,2022,1,12,,,,2.23,2.23,52.52,5.6,5814.0,1.0
9336,26.99,24,9,2022,2,3,,,,0.55,2.23,52.52,0.8,5814.0,1.0
9337,26.96,24,9,2022,2,6,,,,1.11,2.23,52.52,4.0,5747.0,1.0
9338,26.94,24,9,2022,2,9,,,,1.67,2.23,52.52,3.2,5747.0,1.0
9339,26.91,24,9,2022,2,12,,,,2.23,2.23,52.52,2.4,5747.0,1.0
9340,26.88,24,9,2022,3,3,,,,0.55,2.23,51.96,4.0,5682.0,1.0
9341,26.86,24,9,2022,3,6,,,,1.11,2.23,51.96,1.6,5747.0,1.0
9342,26.83,24,9,2022,3,9,,,,1.67,2.23,51.96,2.4,5682.0,1.0
9343,26.81,24,9,2022,3,12,,,,2.23,2.23,51.96,0.0,5682.0,1.0
9344,26.79,24,9,2022,4,3,,,,0.55,2.23,51.96,0.0,5682.0,1.0
9345,26.76,24,9,2022,4,6,,,,1.11,2.23,51.96,2.4,5682.0,1.0
9346,26.74,24,9,2022,4,9,,,,1.67,2.23,51.96,1.6,5747.0,1.0
9347,26.71,24,9,2022,4,12,,,,2.23,2.23,51.96,2.4,5618.0,1.0
9348,26.68,24,9,2022,5,3,,,,0.55,2.23,51.96,0.0,5618.0,1.0
9349,26.67,24,9,2022,5,6,,,,1.11,2.23,51.96,0.0,5682.0,1.0
9350,26.64,24,9,2022,5,9,,,,1.67,2.23,51.96,2.4,5618.0,1.0
9351,26.62,24,9,2022,5,12,,,,2.23,2.23,51.96,0.8,5618.0,8.0
9352,26.59,24,9,2022,6,3,,,,0.55,2.23,51.96,0.0,5618.0,239.0
9353,26.56,24,9,2022,6,6,,,,1.11,2.23,51.96,0.8,5618.0,1067.0
9354,26.54,24,9,2022,6,9,,,,1.67,2.23,51.96,1.6,5618.0,4077.0
9355,26.52,24,9,2022,6,12,,,,2.23,2.23,51.96,0.8,5556.0,2788.0
9356,26.49,24,9,2022,7,3,,,,0.55,2.23,51.96,1.6,5556.0,8442.0
9357,26.48,24,9,2022,7,6,,,,1.11,2.23,51.96,1.6,5556.0,11820.0
9358,26.46,24,9,2022,7,9,,,,1.67,2.23,51.96,3.2,5556.0,384.0
9359,26.44,24,9,2022,7,12,,,,2.23,2.23,51.96,0.8,5556.0,384.0
9360,26.43,24,9,2022,8,3,,,,0.55,2.23,51.96,4.0,5556.0,384.0
9361,26.41,24,9,2022,8,6,,,,1.11,2.23,51.96,4.8,5556.0,384.0
9362,26.39,24,9,2022,8,9,,,,1.67,2.23,51.96,3.2,5495.0,384.0
9363,26.37,24,9,2022,8,12,,,,2.23,2.23,51.96,3.2,5495.0,471.0
9364,26.35,24,9,2022,9,3,,,,0.55,2.23,51.4,4.0,5495.0,2768.0
9365,26.33,24,9,2022,9,6,,,,1.11,2.23,51.4,0.0,5495.0,384.0
9366,26.31,24,9,2022,9,9,,,,1.67,2.23,51.4,6.4,5495.0,14160.0
9367,26.3,24,9,2022,9,12,,,,2.23,2.23,51.4,4.0,5495.0,384.0
9368,26.29,24,9,2022,10,3,,,,0.55,2.23,51.4,4.0,5495.0,384.0
9369,26.28,24,9,2022,10,6,,,,1.11,2.23,51.4,4.0,5435.0,8202.0
9370,26.28,24,9,2022,10,9,,,,1.67,2.23,51.4,4.0,5435.0,590.0
9371,26.28,24,9,2022,10,12,,,,2.23,2.23,51.4,2.4,5435.0,384.0
9372,26.28,24,9,2022,11,3,,,,0.55,2.23,51.4,6.4,5435.0,384.0
9373,26.28,24,9,2022,11,6,,,,1.11,2.23,51.4,4.8,5435.0,8079.0
9374,26.29,24,9,2022,11,9,,,,1.67,2.23,51.4,4.0,5435.0,10843.0
9375,26.3,24,9,2022,11,12,,,,2.23,2.23,51.4,6.4,5435.0,5598.0
9376,26.32,24,9,2022,12,3,,,,0.55,2.23,51.4,8.0,5435.0,10244.0
9377,26.34,24,9,2022,12,6,,,,1.11,2.23,51.4,4.8,5376.0,10999.0
9378,26.36,24,9,2022,12,9,,,,1.67,2.23,51.4,6.4,5376.0,9263.0
9379,26.4,24,9,2022,12,12,,,,2.23,2.23,51.4,8.8,5376.0,6847.0
9380,26.43,24,9,2022,13,3,,,,0.55,2.23,51.4,6.4,5376.0,9410.0
9381,26.48,24,9,2022,13,6,,,,1.11,2.23,51.4,4.0,5376.0,5788.0
9382,26.52,24,9,2022,13,9,,,,1.67,2.23,51.4,1.6,5319.0,6366.0
9383,26.62,24,9,2022,14,3,,,,0.55,2.23,51.4,4.8,5319.0,11614.0
9384,26.68,24,9,2022,14,6,,,,1.11,2.23,51.4,5.6,5376.0,8909.0
9385,26.74,24,9,2022,14,9,,,,1.67,2.23,51.4,2.4,5263.0,7276.0
9386,26.79,24,9,2022,14,12,,,,2.23,2.23,51.4,4.0,5263.0,9849.0
9387,26.85,24,9,2022,15,3,,,,0.55,2.23,51.4,3.2,5263.0,9974.0
9388,26.91,24,9,2022,15,6,,,,1.11,2.23,51.4,5.6,5263.0,8832.0
9389,26.97,24,9,2022,15,9,,,,1.67,2.23,51.4,2.4,5263.0,7113.0
9390,27.08,24,9,2022,16,3,,,,0.55,2.23,51.4,0.8,5319.0,6534.0
9391,27.14,24,9,2022,16,6,,,,1.11,2.23,51.4,4.0,5208.0,5831.0
9392,27.2,24,9,2022,16,9,,,,1.67,2.23,51.4,3.2,5208.0,6282.0
9393,27.26,24,9,2022,16,12,,,,2.23,2.23,51.4,4.0,5263.0,3267.0
9394,27.31,24,9,2022,17,3,,,,0.55,2.23,51.4,2.4,5208.0,6246.0
9395,27.36,24,9,2022,17,6,,,,1.11,2.23,51.4,1.6,5263.0,2238.0
9396,27.41,24,9,2022,17,9,,,,1.67,2.23,51.4,2.4,5263.0,1902.0
9397,27.45,24,9,2022,17,12,,,,2.23,2.23,51.4,5.6,5155.0,1843.0
9398,27.5,24,9,2022,18,3,,,,0.55,2.23,51.4,0.0,5155.0,1000.0
9399,27.54,24,9,2022,18,6,,,,1.11,2.23,51.4,0.8,5155.0,183.0
9400,27.58,24,9,2022,18,9,,,,1.67,2.23,51.4,0.0,5155.0,5.0
9401,27.61,24,9,2022,18,12,,,,2.23,2.23,51.4,0.0,5208.0,1.0
9402,27.64,24,9,2022,19,3,,,,0.55,2.23,51.4,0.0,5155.0,1.0
9403,27.66,24,9,2022,19,6,,,,1.11,2.23,51.4,0.0,5102.0,1.0
9404,27.68,24,9,2022,19,9,,,,1.67,2.23,51.4,0.0,5102.0,1.0
9405,27.7,24,9,2022,19,12,,,,2.23,2.23,51.4,0.0,5155.0,1.0
9406,27.71,24,9,2022,20,3,,,,0.55,2.23,51.4,1.6,5102.0,1.0
9407,27.71,24,9,2022,20,6,,,,1.11,2.23,51.4,0.8,5051.0,1.0
9408,27.71,24,9,2022,20,9,,,,1.67,2.23,51.4,0.8,5051.0,1.0
9409,27.71,24,9,2022,20,12,,,,2.23,2.23,51.4,1.6,5051.0,1.0
9410,27.71,24,9,2022,21,3,,,,0.55,2.23,51.4,4.0,5051.0,1.0
9411,27.71,24,9,2022,21,6,,,,1.11,2.23,51.4,2.4,5051.0,1.0
9412,27.71,24,9,2022,21,9,,,,1.67,2.23,51.4,1.6,5000.0,1.0
9413,27.69,24,9,2022,21,12,,,,2.23,2.23,51.4,0.0,5000.0,1.0
9414,27.68,24,9,2022,22,3,,,,0.55,2.23,51.4,0.8,5000.0,1.0
9415,27.66,24,9,2022,22,6,,,,1.11,2.23,51.4,0.8,5000.0,1.0
9416,27.65,24,9,2022,22,9,,,,1.67,2.23,51.4,3.2,4950.0,1.0
9417,27.64,24,9,2022,22,12,,,,2.23,2.23,51.4,0.8,4950.0,1.0
9418,27.61,24,9,2022,23,3,,,,0.55,2.23,51.4,0.0,4950.0,1.0
9419,27.59,24,9,2022,23,6,,,,1.11,2.23,51.4,1.6,4902.0,1.0
9420,27.58,24,9,2022,23,9,,,,1.67,2.23,51.4,1.6,4902.0,1.0
9421,27.55,24,9,2022,23,12,,,,2.23,2.23,51.4,2.4,4902.0,1.0
9422,27.52,25,9,2022,0,3,,,,0.55,2.23,51.4,3.2,4902.0,1.0
9423,27.51,25,9,2022,0,6,,,,1.11,2.23,51.4,0.0,4808.0,1.0
9424,27.48,25,9,2022,0,9,,,,1.67,2.23,51.4,1.6,4854.0,1.0
9425,27.45,25,9,2022,0,12,,,,2.23,2.23,51.4,2.4,4854.0,1.0
9426,27.43,25,9,2022,1,3,,,,0.55,2.23,51.4,1.6,4808.0,1.0
9427,27.4,25,9,2022,1,6,,,,1.11,2.23,51.4,0.8,4762.0,1.0
9428,27.38,25,9,2022,1,9,,,,1.67,2.23,51.4,1.6,4808.0,1.0
9429,27.35,25,9,2022,1,12,,,,2.23,2.23,51.4,3.2,4808.0,1.0
9430,27.33,25,9,2022,2,3,,,,0.55,2.23,51.4,3.2,4762.0,1.0
9431,27.31,25,9,2022,2,6,,,,1.11,2.23,51.4,1.6,4762.0,1.0
9432,27.28,25,9,2022,2,9,,,,1.67,2.23,51.4,4.0,4762.0,1.0
9433,27.25,25,9,2022,2,12,,,,2.23,2.23,51.4,2.4,4717.0,1.0
9434,27.23,25,9,2022,3,3,,,,0.55,2.23,51.4,1.6,4673.0,1.0
9435,27.19,25,9,2022,3,6,,,,1.11,2.23,51.4,1.6,4673.0,1.0
9436,27.18,25,9,2022,3,9,,,,1.67,2.23,51.4,1.6,4673.0,1.0
9437,27.15,25,9,2022,3,12,,,,2.23,2.23,51.4,2.4,4630.0,1.0
9438,27.13,25,9,2022,4,3,,,,0.55,2.23,51.4,0.8,4673.0,1.0
9439,27.1,25,9,2022,4,6,,,,1.11,2.23,51.4,4.0,4630.0,1.0
9440,27.07,25,9,2022,4,9,,,,1.67,2.23,51.4,1.6,4587.0,1.0
9441,27.05,25,9,2022,4,12,,,,2.23,2.23,51.4,1.6,4630.0,1.0
9442,27.02,25,9,2022,5,3,,,,0.55,2.23,51.4,0.0,4587.0,1.0
9443,27.0,25,9,2022,5,6,,,,1.11,2.23,51.4,0.8,4545.0,1.0
9444,26.98,25,9,2022,5,9,,,,1.67,2.23,51.4,1.6,4545.0,1.0
9445,26.95,25,9,2022,5,12,,,,2.23,2.23,51.4,1.6,4545.0,2.0
9446,26.94,25,9,2022,6,3,,,,0.55,2.23,51.4,0.8,4464.0,101.0
9447,26.91,25,9,2022,6,6,,,,1.11,2.23,51.4,1.6,4505.0,492.0
9448,26.88,25,9,2022,6,9,,,,1.67,2.23,51.4,3.2,4464.0,1016.0
9449,26.87,25,9,2022,6,12,,,,2.23,2.23,51.4,2.4,4505.0,2806.0
9450,26.84,25,9,2022,7,3,,,,0.55,2.23,51.4,3.2,4464.0,9364.0
9451,26.82,25,9,2022,7,6,,,,1.11,2.23,51.4,1.6,4464.0,17074.0
9452,26.81,25,9,2022,7,9,,,,1.67,2.23,51.4,2.4,4425.0,384.0
9453,26.79,25,9,2022,7,12,,,,2.23,2.23,51.4,1.6,4386.0,12379.0
9454,26.76,25,9,2022,8,3,,,,0.55,2.23,51.4,4.0,4425.0,2465.0
9455,26.74,25,9,2022,8,6,,,,1.11,2.23,51.4,1.6,4425.0,384.0
9456,26.73,25,9,2022,8,9,,,,1.67,2.23,51.4,1.6,4386.0,384.0
9457,26.71,25,9,2022,8,12,,,,2.23,2.23,51.4,4.0,4386.0,7728.0
9458,26.69,25,9,2022,9,3,,,,0.55,2.23,51.4,0.8,4386.0,384.0
9459,26.68,25,9,2022,9,6,,,,1.11,2.23,51.4,2.4,4348.0,3512.0
9460,26.66,25,9,2022,9,9,,,,1.67,2.23,51.4,2.4,4310.0,4967.0
9461,26.66,25,9,2022,9,12,,,,2.23,2.23,51.4,5.6,4348.0,384.0
9462,26.65,25,9,2022,10,3,,,,0.55,2.23,51.4,3.2,4348.0,423.0
9463,26.64,25,9,2022,10,6,,,,1.11,2.23,51.4,1.6,4310.0,384.0
9464,26.62,25,9,2022,10,12,,,,2.23,2.23,51.4,4.0,4237.0,384.0
9465,26.63,25,9,2022,11,6,,,,1.11,2.23,51.4,1.6,4274.0,384.0
9466,26.64,25,9,2022,11,9,,,,1.67,2.23,51.4,1.6,4274.0,13522.0
9467,26.66,25,9,2022,11,12,,,,2.23,2.23,51.4,3.2,4237.0,3205.0
9468,26.75,25,9,2022,12,12,,,,2.23,2.23,51.4,4.8,4202.0,8864.0
9469,26.83,25,9,2022,13,6,,,,1.11,2.23,51.4,6.4,4167.0,8883.0
9470,26.87,25,9,2022,13,9,,,,1.67,2.23,51.4,2.4,4167.0,9396.0
9471,26.93,25,9,2022,13,12,,,,2.23,2.23,51.4,4.0,4132.0,7235.0
9472,26.98,25,9,2022,14,3,,,,0.55,2.23,51.4,3.2,4132.0,8737.0
9473,27.04,25,9,2022,14,6,,,,1.11,2.23,51.4,3.2,4132.0,7280.0
9474,27.1,25,9,2022,14,9,,,,1.67,2.23,51.4,2.4,4132.0,6780.0
9475,27.16,25,9,2022,14,12,,,,2.23,2.23,51.4,2.4,4098.0,7203.0
9476,27.22,25,9,2022,15,3,,,,0.55,2.23,51.4,4.0,4098.0,8485.0
9477,27.29,25,9,2022,15,6,,,,1.11,2.23,51.4,3.2,4098.0,11941.0
9478,27.36,25,9,2022,15,9,,,,1.67,2.23,51.4,0.0,4098.0,10084.0
9479,27.44,25,9,2022,15,12,,,,2.23,2.23,51.4,2.4,4065.0,10669.0
9480,27.51,25,9,2022,16,3,,,,0.55,2.23,51.4,2.4,4032.0,6328.0
9481,27.58,25,9,2022,16,6,,,,1.11,2.23,51.4,0.8,4065.0,8848.0
9482,27.65,25,9,2022,16,9,,,,1.67,2.23,51.4,1.6,4065.0,6445.0
9483,27.72,25,9,2022,16,12,,,,2.23,2.23,51.4,4.0,4000.0,4078.0
9484,27.78,25,9,2022,17,3,,,,0.55,2.23,51.4,6.4,4032.0,4875.0
9485,27.84,25,9,2022,17,6,,,,1.11,2.23,51.4,1.6,4000.0,3868.0
9486,27.91,25,9,2022,17,9,,,,1.67,2.23,51.4,0.8,4032.0,3011.0
9487,27.97,25,9,2022,17,12,,,,2.23,2.23,51.4,1.6,3968.0,2090.0
9488,28.02,25,9,2022,18,3,,,,0.55,2.23,51.4,0.0,3968.0,863.0
9489,28.07,25,9,2022,18,6,,,,1.11,2.23,51.4,1.6,3968.0,113.0
9490,28.11,25,9,2022,18,9,,,,1.67,2.23,51.4,0.8,3937.0,4.0
9491,28.15,25,9,2022,18,12,,,,2.23,2.23,51.4,0.0,3968.0,1.0
9492,28.18,25,9,2022,19,3,,,,0.55,2.23,51.4,0.0,3937.0,1.0
9493,28.21,25,9,2022,19,6,,,,1.11,2.23,51.4,1.6,3937.0,1.0
9494,28.24,25,9,2022,19,9,,,,1.67,2.23,51.4,2.4,3906.0,1.0
9495,28.25,25,9,2022,19,12,,,,2.23,2.23,51.4,0.0,3906.0,1.0
9496,28.28,25,9,2022,20,3,,,,0.55,2.23,51.4,0.8,3937.0,1.0
9497,28.29,25,9,2022,20,6,,,,1.11,2.23,51.4,0.8,3876.0,1.0
9498,28.3,25,9,2022,20,9,,,,1.67,2.23,51.4,1.6,3876.0,1.0
9499,28.3,25,9,2022,20,12,,,,2.23,2.23,51.4,1.6,3846.0,1.0
9500,28.31,25,9,2022,21,3,,,,0.55,2.23,51.4,0.0,3846.0,1.0
9501,28.3,25,9,2022,21,6,,,,1.11,2.23,51.4,2.4,3846.0,1.0
9502,28.3,25,9,2022,21,9,,,,1.67,2.23,51.4,3.2,3846.0,1.0
9503,28.29,25,9,2022,21,12,,,,2.23,2.23,51.4,0.0,3817.0,1.0
9504,28.28,25,9,2022,22,3,,,,0.55,2.23,51.4,0.0,3817.0,1.0
9505,28.26,25,9,2022,22,6,,,,1.11,2.23,51.4,0.8,3817.0,1.0
9506,28.25,25,9,2022,22,9,,,,1.67,2.23,51.4,1.6,3788.0,1.0
9507,28.24,25,9,2022,22,12,,,,2.23,2.23,51.4,0.8,3788.0,1.0
9508,28.22,25,9,2022,23,3,,,,0.55,2.23,51.4,0.0,3788.0,1.0
9509,28.2,25,9,2022,23,6,,,,1.11,2.23,51.4,2.4,3731.0,1.0
9510,28.18,25,9,2022,23,9,,,,1.67,2.23,51.4,0.0,3759.0,1.0
9511,28.16,25,9,2022,23,12,,,,2.23,2.23,51.4,0.8,3759.0,1.0
9512,28.13,26,9,2022,0,3,,,,0.55,2.23,51.4,1.6,3731.0,1.0
9513,28.11,26,9,2022,0,6,,,,1.11,2.23,51.4,1.6,3704.0,1.0
9514,28.09,26,9,2022,0,9,,,,1.67,2.23,51.4,0.0,3704.0,1.0
9515,28.06,26,9,2022,0,12,,,,2.23,2.23,51.4,0.8,3731.0,1.0
9516,28.04,26,9,2022,1,3,,,,0.55,2.23,51.4,3.2,3704.0,1.0
9517,28.01,26,9,2022,1,6,,,,1.11,2.23,51.4,0.0,3704.0,1.0
9518,27.98,26,9,2022,1,9,,,,1.67,2.23,51.4,0.0,3676.0,1.0
9519,27.96,26,9,2022,1,12,,,,2.23,2.23,51.4,0.0,3676.0,1.0
9520,27.93,26,9,2022,2,3,,,,0.55,2.23,51.4,2.4,3676.0,1.0
9521,27.91,26,9,2022,2,6,,,,1.11,2.23,51.4,0.0,3650.0,1.0
9522,27.87,26,9,2022,2,9,,,,1.67,2.23,51.4,0.8,3676.0,1.0
9523,27.84,26,9,2022,2,12,,,,2.23,2.23,51.4,0.0,3623.0,1.0
9524,27.82,26,9,2022,3,3,,,,0.55,2.23,51.4,0.8,3623.0,1.0
9525,27.78,26,9,2022,3,6,,,,1.11,2.23,51.4,0.8,3650.0,1.0
9526,27.76,26,9,2022,3,9,,,,1.67,2.23,51.4,0.0,3597.0,1.0
9527,27.73,26,9,2022,3,12,,,,2.23,2.23,51.4,0.0,3597.0,1.0
9528,27.7,26,9,2022,4,3,,,,0.55,2.23,51.4,0.8,3597.0,1.0
9529,27.67,26,9,2022,4,6,,,,1.11,2.23,51.4,2.4,3597.0,1.0
9530,27.65,26,9,2022,4,9,,,,1.67,2.23,51.4,0.8,3571.0,1.0
9531,27.62,26,9,2022,4,12,,,,2.23,2.23,51.4,1.6,3571.0,1.0
9532,27.59,26,9,2022,5,3,,,,0.55,2.23,51.4,0.8,3571.0,1.0
9533,27.56,26,9,2022,5,6,,,,1.11,2.23,51.4,1.6,3571.0,1.0
9534,27.53,26,9,2022,5,9,,,,1.67,2.23,51.4,2.4,3546.0,1.0
9535,27.51,26,9,2022,5,12,,,,2.23,2.23,51.4,1.6,3546.0,2.0
9536,27.48,26,9,2022,6,3,,,,0.55,2.23,51.4,1.6,3546.0,88.0
9537,27.45,26,9,2022,6,6,,,,1.11,2.23,51.4,0.0,3521.0,973.0
9538,27.43,26,9,2022,6,9,,,,1.67,2.23,51.4,0.8,3521.0,3590.0
9539,27.4,26,9,2022,6,12,,,,2.23,2.23,51.4,0.8,3497.0,8250.0
9540,27.38,26,9,2022,7,3,,,,0.55,2.23,51.4,0.0,3521.0,2398.0
9541,27.36,26,9,2022,7,6,,,,1.11,2.23,51.4,0.8,3521.0,11518.0
9542,27.34,26,9,2022,7,9,,,,1.67,2.23,51.4,3.2,3472.0,384.0
9543,27.33,26,9,2022,7,12,,,,2.23,2.23,51.4,2.4,3497.0,384.0
9544,27.32,26,9,2022,8,3,,,,0.55,2.23,51.4,4.0,3497.0,384.0
9545,27.29,26,9,2022,8,6,,,,1.11,2.23,51.4,3.2,3472.0,384.0
9546,27.26,26,9,2022,8,9,,,,1.67,2.23,51.4,3.2,3497.0,384.0
9547,27.25,26,9,2022,8,12,,,,2.23,2.23,51.4,0.8,3472.0,384.0
9548,27.2,26,9,2022,9,6,,,,1.11,2.23,51.4,4.0,3448.0,384.0
9549,27.15,26,9,2022,10,3,,,,0.55,2.23,51.4,2.4,3448.0,384.0
9550,27.14,26,9,2022,10,6,,,,1.11,2.23,51.4,4.0,3448.0,384.0
9551,27.13,26,9,2022,10,12,,,,2.23,2.23,51.4,1.6,3448.0,384.0
9552,27.13,26,9,2022,11,3,,,,0.55,2.23,51.4,3.2,3401.0,384.0
9553,27.14,26,9,2022,11,6,,,,1.11,2.23,51.4,2.4,3401.0,403.0
9554,27.15,26,9,2022,11,9,,,,1.67,2.23,51.4,4.0,3425.0,5079.0
9555,27.18,26,9,2022,11,12,,,,2.23,2.23,51.4,3.2,3425.0,3278.0
9556,27.19,26,9,2022,12,3,,,,0.55,2.23,51.4,4.0,3425.0,15018.0
9557,27.22,26,9,2022,12,6,,,,1.11,2.23,51.4,4.8,3425.0,11825.0
9558,27.26,26,9,2022,12,9,,,,1.67,2.23,51.4,2.4,3425.0,5831.0
9559,27.31,26,9,2022,12,12,,,,2.23,2.23,51.4,1.6,3425.0,6128.0
9560,27.35,26,9,2022,13,3,,,,0.55,2.23,51.4,4.0,3378.0,6828.0
9561,27.39,26,9,2022,13,6,,,,1.11,2.23,51.4,3.2,3378.0,10617.0
9562,27.45,26,9,2022,13,9,,,,1.67,2.23,51.4,2.4,3401.0,9527.0
9563,27.49,26,9,2022,13,12,,,,2.23,2.23,51.4,4.8,3378.0,11400.0
9564,27.54,26,9,2022,14,3,,,,0.55,2.23,51.4,3.2,3378.0,11583.0
9565,27.6,26,9,2022,14,6,,,,1.11,2.23,51.4,0.0,3356.0,8267.0
9566,27.66,26,9,2022,14,9,,,,1.67,2.23,51.4,5.6,3356.0,11567.0
9567,27.73,26,9,2022,14,12,,,,2.23,2.23,51.4,3.2,3378.0,11095.0
9568,27.8,26,9,2022,15,3,,,,0.55,2.23,51.4,1.6,3378.0,9402.0
9569,28.03,26,9,2022,15,12,,,,2.23,2.23,51.4,3.2,3378.0,11234.0
9570,28.09,26,9,2022,16,3,,,,0.55,2.23,51.4,8.8,3378.0,10212.0
9571,28.15,26,9,2022,16,6,,,,1.11,2.23,51.4,6.4,3356.0,11952.0
9572,28.23,26,9,2022,16,9,,,,1.67,2.23,51.4,4.8,3356.0,6914.0
9573,28.3,26,9,2022,16,12,,,,2.23,2.23,51.4,1.6,3356.0,10168.0
9574,28.35,26,9,2022,17,3,,,,0.55,2.23,51.4,3.2,3356.0,5083.0
9575,28.41,26,9,2022,17,6,,,,1.11,2.23,51.4,0.8,3333.0,1553.0
9576,28.46,26,9,2022,17,9,,,,1.67,2.23,51.4,4.8,3333.0,1989.0
9577,28.51,26,9,2022,17,12,,,,2.23,2.23,51.4,3.2,3333.0,1490.0
9578,28.57,26,9,2022,18,3,,,,0.55,2.23,51.4,2.4,3289.0,611.0
9579,28.61,26,9,2022,18,6,,,,1.11,2.23,51.4,0.8,3311.0,18.0
9580,28.65,26,9,2022,18,9,,,,1.67,2.23,51.4,1.6,3311.0,2.0
9581,28.69,26,9,2022,18,12,,,,2.23,2.23,51.4,1.6,3289.0,1.0
9582,28.71,26,9,2022,19,3,,,,0.55,2.23,51.4,1.6,3289.0,1.0
9583,28.74,26,9,2022,19,6,,,,1.11,2.23,51.4,1.6,3289.0,1.0
9584,28.77,26,9,2022,19,9,,,,1.67,2.23,51.4,0.8,3289.0,1.0
9585,28.79,26,9,2022,19,12,,,,2.23,2.23,51.4,0.8,3268.0,1.0
9586,28.8,26,9,2022,20,3,,,,0.55,2.23,51.4,0.0,3247.0,1.0
9587,28.82,26,9,2022,20,6,,,,1.11,2.23,51.4,1.6,3247.0,1.0
9588,28.83,26,9,2022,20,9,,,,1.67,2.23,51.4,0.0,3247.0,1.0
9589,28.83,26,9,2022,20,12,,,,2.23,2.23,51.4,1.6,3226.0,1.0
9590,28.83,26,9,2022,21,3,,,,0.55,2.23,51.4,0.8,3226.0,1.0
9591,28.83,26,9,2022,21,6,,,,1.11,2.23,51.4,0.8,3247.0,1.0
9592,28.82,26,9,2022,21,9,,,,1.67,2.23,51.4,1.6,3205.0,1.0
9593,28.81,26,9,2022,21,12,,,,2.23,2.23,51.4,2.4,3226.0,1.0
9594,28.8,26,9,2022,22,3,,,,0.55,2.23,51.4,1.6,3205.0,1.0
9595,28.78,26,9,2022,22,6,,,,1.11,2.23,51.4,0.0,3185.0,1.0
9596,28.77,26,9,2022,22,9,,,,1.67,2.23,51.4,3.2,3185.0,1.0
9597,28.75,26,9,2022,22,12,,,,2.23,2.23,51.4,2.4,3185.0,1.0
9598,28.73,26,9,2022,23,3,,,,0.55,2.23,51.4,2.4,3165.0,1.0
9599,28.71,26,9,2022,23,6,,,,1.11,2.23,51.4,1.6,3165.0,1.0
9600,28.69,26,9,2022,23,9,,,,1.67,2.23,51.4,1.6,3185.0,1.0
