ttime,pm1,pm2,pm3,am,sm,st,lum
2022-08-22 13:09:43,0.55,3.35,70.4,6.4,6173.0,26.29,6331.0
2022-08-22 13:20:41,1.11,3.35,70.4,4.0,6098.0,26.3,3844.0
2022-08-22 13:42:43,2.23,3.35,70.4,9.6,6173.0,26.35,11094.0
2022-08-22 13:53:41,2.79,3.35,70.4,4.8,6173.0,26.36,8672.0
2022-08-22 14:04:43,0.55,2.79,69.84,3.2,6250.0,26.39,9937.0
2022-08-22 14:15:41,1.11,2.79,69.84,11.2,6173.0,26.42,6940.0
2022-08-22 14:26:43,1.67,2.79,69.84,3.2,6250.0,26.44,9559.0
2022-08-22 14:37:44,2.23,2.79,69.84,1.6,6250.0,26.47,6714.0
2022-08-22 14:48:42,2.79,2.79,69.84,2.4,6250.0,26.51,6670.0
2022-08-22 14:59:42,0.55,2.79,69.84,3.2,6250.0,26.55,13175.0
2022-08-22 15:10:44,1.11,2.79,69.84,4.8,6250.0,26.58,13698.0
2022-08-22 15:21:42,1.67,2.79,69.84,6.4,6173.0,26.62,10800.0
2022-08-22 15:32:42,2.23,2.79,69.84,3.2,6173.0,26.66,11014.0
2022-08-22 15:43:43,2.79,2.79,69.84,6.4,6173.0,26.69,9392.0
2022-08-22 15:54:42,3.35,2.79,69.84,5.6,6173.0,26.74,10638.0
2022-08-22 16:05:44,0.55,3.35,70.4,4.0,6173.0,26.76,9652.0
2022-08-22 16:16:43,1.11,3.35,70.4,3.2,6173.0,26.8,8895.0
2022-08-22 16:27:42,1.67,3.35,70.4,2.4,6250.0,26.82,6285.0
2022-08-22 16:38:44,2.23,3.35,70.4,1.6,6250.0,26.86,7437.0
2022-08-22 16:49:42,2.79,3.35,70.4,2.4,6250.0,26.89,8232.0
2022-08-22 17:00:42,0.55,2.79,69.84,2.4,6250.0,26.92,6691.0
2022-08-22 17:11:44,1.11,2.79,69.84,5.6,6410.0,26.95,6343.0
2022-08-22 17:22:42,1.67,2.79,69.84,0.0,6329.0,26.98,5394.0
2022-08-22 17:33:45,2.23,2.79,69.84,4.0,6410.0,27.0,4955.0
2022-08-22 17:44:42,2.79,2.79,69.84,1.6,6410.0,27.03,4229.0
2022-08-22 17:55:43,3.35,2.79,69.84,4.8,6494.0,27.06,2840.0
2022-08-22 18:06:45,0.55,3.35,70.4,4.0,6329.0,27.07,1815.0
2022-08-22 18:17:43,1.11,3.35,70.4,1.6,6494.0,27.1,693.0
2022-08-22 18:28:44,1.67,3.35,70.4,3.2,6410.0,27.12,670.0
2022-08-22 18:39:45,2.23,3.35,70.4,1.6,6494.0,27.13,409.0
2022-08-22 18:50:43,2.79,3.35,70.4,6.4,6410.0,27.16,72.0
2022-08-22 19:01:45,0.55,2.79,69.84,1.6,6410.0,27.18,9.0
2022-08-22 19:12:43,1.11,2.79,69.84,2.4,6494.0,27.19,1.0
2022-08-22 19:23:43,1.67,2.79,69.84,2.4,6410.0,27.2,1.0
2022-08-22 19:34:45,2.23,2.79,69.84,3.2,6410.0,27.21,1.0
2022-08-22 19:45:43,2.79,2.79,69.84,3.2,6410.0,27.22,1.0
2022-08-22 19:56:43,3.35,2.79,69.84,0.8,6410.0,27.23,1.0
2022-08-22 20:07:45,0.55,3.35,70.4,0.8,6410.0,27.23,1.0
2022-08-22 20:18:43,1.11,3.35,70.4,1.6,6410.0,27.24,1.0
2022-08-22 20:29:45,1.67,3.35,70.4,2.4,6329.0,27.24,1.0
2022-08-22 20:40:44,2.23,3.35,70.4,3.2,6494.0,27.24,1.0
2022-08-22 20:51:44,2.79,3.35,70.4,4.8,6410.0,27.24,1.0
2022-08-22 21:02:46,0.55,2.79,69.84,4.8,6410.0,27.23,1.0
2022-08-22 21:13:44,1.11,2.79,69.84,3.2,6410.0,27.23,1.0
2022-08-22 21:24:44,1.67,2.79,69.84,4.0,6494.0,27.22,1.0
2022-08-22 21:35:46,2.23,2.79,69.84,2.4,6410.0,27.21,1.0
2022-08-22 21:46:44,2.79,2.79,69.84,2.4,6410.0,27.2,1.0
2022-08-22 21:57:45,3.35,2.79,69.84,1.6,6410.0,27.2,1.0
2022-08-22 22:08:43,0.55,3.35,70.4,1.6,6410.0,27.19,1.0
2022-08-22 22:19:44,1.11,3.35,70.4,2.4,6410.0,27.18,1.0
2022-08-22 22:30:48,1.67,3.35,70.4,1.6,6410.0,27.17,1.0
2022-08-22 22:41:44,2.23,3.35,70.4,3.2,6410.0,27.16,1.0
2022-08-22 22:52:44,2.79,3.35,70.4,2.4,6494.0,27.14,1.0
2022-08-22 23:03:46,0.55,2.79,69.84,1.6,6410.0,27.13,1.0
2022-08-22 23:14:45,1.11,2.79,69.84,2.4,6410.0,27.12,1.0
2022-08-22 23:25:46,1.67,2.79,69.84,0.8,6410.0,27.1,1.0
2022-08-22 23:36:47,2.23,2.79,69.84,0.8,6410.0,27.08,1.0
2022-08-22 23:47:44,2.79,2.79,69.84,2.4,6410.0,27.07,1.0
2022-08-22 23:58:46,3.35,2.79,69.84,2.4,6410.0,27.06,1.0
2022-08-23 00:09:44,0.55,3.35,70.4,1.6,6410.0,27.04,1.0
2022-08-23 00:20:45,1.11,3.35,70.4,1.6,6329.0,27.02,1.0
2022-08-23 00:31:47,1.67,3.35,70.4,0.8,6329.0,27.0,1.0
2022-08-23 00:42:46,2.23,3.35,70.4,2.4,6329.0,26.99,1.0
2022-08-23 00:53:45,2.79,3.35,70.4,0.8,6329.0,26.97,1.0
2022-08-23 01:04:47,0.55,2.79,69.84,0.8,6329.0,26.95,1.0
2022-08-23 01:15:45,1.11,2.79,69.84,1.6,6329.0,26.94,1.0
2022-08-23 01:26:48,1.67,2.79,69.84,4.8,6329.0,26.92,1.0
2022-08-23 01:37:45,2.23,2.79,69.84,0.8,6329.0,26.91,1.0
2022-08-23 01:48:45,2.79,2.79,69.84,1.6,6329.0,26.89,1.0
2022-08-23 01:59:47,0.55,2.79,69.84,3.2,6329.0,26.87,1.0
2022-08-23 02:10:46,1.11,2.79,69.84,2.4,6329.0,26.86,1.0
2022-08-23 02:21:45,1.67,2.79,69.84,4.0,6329.0,26.84,1.0
2022-08-23 02:32:47,2.23,2.79,69.84,0.8,6329.0,26.82,1.0
2022-08-23 02:43:45,2.79,2.79,69.84,1.6,6329.0,26.81,1.0
2022-08-23 02:54:47,3.35,2.79,69.84,0.0,6329.0,26.79,1.0
2022-08-23 03:05:46,0.55,3.35,70.4,0.8,6329.0,26.77,1.0
2022-08-23 03:16:46,1.11,3.35,70.4,0.8,6329.0,26.76,1.0
2022-08-23 03:27:48,1.67,3.35,70.4,0.8,6329.0,26.74,1.0
2022-08-23 03:38:46,2.23,3.35,70.4,3.2,6329.0,26.73,1.0
2022-08-23 03:49:46,2.79,3.35,70.4,1.6,6410.0,26.71,1.0
2022-08-23 04:00:49,0.55,2.79,69.84,0.8,6410.0,26.69,1.0
2022-08-23 04:11:47,1.11,2.79,69.84,0.0,6329.0,26.68,1.0
2022-08-23 04:22:48,1.67,2.79,69.84,0.8,6250.0,26.66,1.0
2022-08-23 04:33:47,2.23,2.79,69.84,1.6,6329.0,26.64,1.0
2022-08-23 04:44:46,2.79,2.79,69.84,0.8,6250.0,26.63,1.0
2022-08-23 04:55:48,3.35,2.79,69.84,1.6,6329.0,26.62,1.0
2022-08-23 05:06:46,0.55,3.35,70.4,0.8,6329.0,26.6,1.0
2022-08-23 05:17:46,1.11,3.35,70.4,0.0,6410.0,26.58,1.0
2022-08-23 05:28:48,1.67,3.35,70.4,0.8,6329.0,26.56,1.0
2022-08-23 05:39:46,2.23,3.35,70.4,1.6,6329.0,26.55,1.0
2022-08-23 05:50:48,2.79,3.35,70.4,2.4,6410.0,26.54,2.0
2022-08-23 06:01:47,0.55,2.79,69.84,3.2,6329.0,26.52,25.0
2022-08-23 06:12:47,1.11,2.79,69.84,4.0,6329.0,26.5,95.0
2022-08-23 06:23:49,1.67,2.79,69.84,2.4,6329.0,26.49,859.0
2022-08-23 06:34:47,2.23,2.79,69.84,3.2,6250.0,26.48,1835.0
2022-08-23 06:45:47,2.79,2.79,69.84,0.8,6250.0,26.46,5777.0
2022-08-23 06:56:49,3.35,2.79,69.84,5.6,6250.0,26.44,3006.0
2022-08-23 07:07:47,0.55,3.35,70.4,0.8,6250.0,26.43,6755.0
2022-08-23 07:18:49,1.11,3.35,70.4,3.2,6250.0,26.42,7167.0
2022-08-23 07:29:47,1.67,3.35,70.4,1.6,6250.0,26.41,10787.0
2022-08-23 07:40:47,2.23,3.35,70.4,2.4,6250.0,26.39,14175.0
2022-08-23 07:51:49,2.79,3.35,70.4,2.4,6250.0,26.38,14892.0
2022-08-23 08:02:47,0.55,2.79,69.84,4.8,6250.0,26.37,17351.0
2022-08-23 08:13:47,1.11,2.79,69.84,4.0,6250.0,26.36,701.0
2022-08-23 08:24:49,1.67,2.79,69.84,5.6,6173.0,26.35,15330.0
2022-08-23 08:35:47,2.23,2.79,69.84,1.6,6250.0,26.33,8058.0
2022-08-23 08:46:49,2.79,2.79,69.84,1.6,6173.0,26.32,8158.0
2022-08-23 08:57:47,3.35,2.79,69.84,4.8,6173.0,26.31,9303.0
2022-08-23 09:08:47,0.55,3.35,70.4,4.8,6250.0,26.3,13258.0
2022-08-23 09:19:50,1.11,3.35,70.4,3.2,6250.0,26.29,7049.0
2022-08-23 09:30:48,1.67,3.35,70.4,2.4,6173.0,26.28,11130.0
2022-08-23 09:41:48,2.23,3.35,70.4,2.4,6250.0,26.27,7294.0
2022-08-23 09:52:50,2.79,3.35,70.4,4.8,6173.0,26.27,384.0
2022-08-23 10:03:48,0.55,2.79,69.84,0.8,6173.0,26.27,3660.0
2022-08-23 10:14:50,1.11,2.79,69.84,4.0,6024.0,26.26,384.0
2022-08-23 10:25:48,1.67,2.79,69.84,4.0,6024.0,26.26,4120.0
2022-08-23 10:36:48,2.23,2.79,69.84,4.8,6098.0,26.26,5627.0
2022-08-23 10:47:50,2.79,2.79,69.84,8.0,6098.0,26.25,8561.0
2022-08-23 10:58:48,3.35,2.79,69.84,2.4,6098.0,26.25,11826.0
2022-08-23 11:09:48,0.55,3.35,70.4,0.8,6098.0,26.24,13519.0
2022-08-23 11:20:50,1.11,3.35,70.4,4.0,6098.0,26.25,384.0
2022-08-23 11:31:48,1.67,3.35,70.4,4.0,6098.0,26.25,7096.0
2022-08-23 11:42:51,2.23,3.35,70.4,5.6,6098.0,26.26,2668.0
2022-08-23 11:53:48,2.79,3.35,70.4,4.8,6098.0,26.27,2114.0
2022-08-23 12:04:48,0.55,2.79,69.84,5.6,6024.0,26.28,3268.0
2022-08-23 12:15:52,1.11,2.79,69.84,2.4,6098.0,26.28,13594.0
2022-08-23 12:26:49,1.67,2.79,69.84,5.6,6024.0,26.3,1758.0
2022-08-23 12:37:49,2.23,2.79,69.84,0.8,6173.0,26.3,11970.0
2022-08-23 12:48:51,2.79,2.79,69.84,6.4,6173.0,26.31,2111.0
2022-08-23 13:10:51,1.11,2.79,69.84,7.2,6173.0,26.34,2743.0
2022-08-23 13:32:51,2.23,2.79,69.84,8.8,6173.0,26.38,1742.0
2022-08-23 13:43:51,2.79,2.79,69.84,3.2,6173.0,26.41,7991.0
2022-08-23 13:54:50,3.35,2.79,69.84,6.4,6173.0,26.43,5817.0
2022-08-23 14:05:48,0.55,3.35,70.4,8.8,6250.0,26.45,6588.0
2022-08-23 14:16:51,1.11,3.35,70.4,4.8,6173.0,26.48,3078.0
2022-08-23 14:27:50,1.67,3.35,70.4,3.2,6250.0,26.5,3291.0
2022-08-23 14:38:51,2.23,3.35,70.4,4.0,6173.0,26.53,4241.0
2022-08-23 14:49:50,2.79,3.35,70.4,7.2,6173.0,26.55,7481.0
2022-08-23 15:00:50,0.55,2.79,69.84,2.4,6250.0,26.58,11121.0
2022-08-23 15:11:52,1.11,2.79,69.84,2.4,6250.0,26.61,12042.0
2022-08-23 15:22:50,1.67,2.79,69.84,2.4,6250.0,26.64,11647.0
2022-08-23 15:33:48,2.23,2.79,69.84,4.0,6250.0,26.67,11535.0
2022-08-23 15:44:51,2.79,2.79,69.84,2.4,6250.0,26.7,11493.0
2022-08-23 15:55:49,3.35,2.79,69.84,7.2,6250.0,26.73,7695.0
2022-08-23 16:06:51,0.55,3.35,70.4,0.8,6250.0,26.76,10522.0
2022-08-23 16:17:49,1.11,3.35,70.4,6.4,6250.0,26.8,6991.0
2022-08-23 16:28:49,1.67,3.35,70.4,2.4,6250.0,26.82,7746.0
2022-08-23 16:39:51,2.23,3.35,70.4,3.2,6250.0,26.86,9416.0
2022-08-23 16:50:49,2.79,3.35,70.4,2.4,6250.0,26.88,7343.0
2022-08-23 17:01:49,0.55,2.79,69.84,2.4,6250.0,26.92,8145.0
2022-08-23 17:12:51,1.11,2.79,69.84,4.8,6329.0,26.94,3448.0
2022-08-23 17:23:50,1.67,2.79,69.84,0.8,6329.0,26.96,2103.0
2022-08-23 17:45:48,2.79,2.79,69.84,2.4,6329.0,27.01,2639.0
2022-08-23 18:07:52,0.55,3.35,70.4,3.2,6329.0,27.06,2465.0
2022-08-23 18:40:49,2.23,3.35,70.4,2.4,6329.0,27.13,457.0
2022-08-23 18:51:50,2.79,3.35,70.4,1.6,6329.0,27.15,138.0
2022-08-23 19:02:52,0.55,2.79,69.84,2.4,6329.0,27.16,12.0
2022-08-23 19:13:50,1.11,2.79,69.84,1.6,6329.0,27.18,1.0
2022-08-23 19:24:52,1.67,2.79,69.84,1.6,6329.0,27.19,1.0
2022-08-23 19:35:50,2.23,2.79,69.84,0.8,6329.0,27.2,1.0
2022-08-23 19:46:50,2.79,2.79,69.84,1.6,6329.0,27.21,1.0
2022-08-23 19:57:53,3.35,2.79,69.84,1.6,6329.0,27.22,1.0
2022-08-23 20:08:50,0.55,3.35,70.4,0.8,6329.0,27.23,1.0
2022-08-23 20:19:55,1.11,3.35,70.4,1.6,6329.0,27.24,1.0
2022-08-23 20:41:50,2.23,3.35,70.4,0.0,6329.0,27.24,1.0
2022-08-23 20:52:53,2.79,3.35,70.4,0.0,6329.0,27.24,1.0
2022-08-23 21:03:51,0.55,2.79,69.84,1.6,6329.0,27.24,1.0
2022-08-23 21:14:55,1.11,2.79,69.84,0.0,6329.0,27.24,1.0
2022-08-23 21:25:51,1.67,2.79,69.84,1.6,6329.0,27.24,1.0
2022-08-23 21:47:52,2.79,2.79,69.84,2.4,6329.0,27.22,1.0
2022-08-23 21:58:51,3.35,2.79,69.84,0.0,6329.0,27.22,1.0
2022-08-23 22:09:54,0.55,3.35,70.4,1.6,6329.0,27.2,1.0
2022-08-23 22:31:51,1.67,3.35,70.4,1.6,6329.0,27.19,1.0
2022-08-23 22:42:53,2.23,3.35,70.4,1.6,6329.0,27.18,1.0
2022-08-23 22:53:52,2.79,3.35,70.4,0.8,6329.0,27.17,1.0
2022-08-23 23:04:54,0.55,2.79,69.84,4.0,6329.0,27.16,1.0
2022-08-23 23:15:53,1.11,2.79,69.84,0.8,6329.0,27.14,1.0
2022-08-23 23:26:52,1.67,2.79,69.84,0.8,6329.0,27.13,1.0
2022-08-23 23:37:53,2.23,2.79,69.84,2.4,6329.0,27.12,1.0
2022-08-23 23:48:51,2.79,2.79,69.84,0.0,6329.0,27.11,1.0
2022-08-23 23:59:53,0.55,2.79,69.84,0.8,6410.0,27.09,1.0
2022-08-24 00:10:52,1.11,2.79,69.84,1.6,6329.0,27.07,1.0
2022-08-24 00:21:53,1.67,2.79,69.84,1.6,6329.0,27.06,1.0
2022-08-24 00:32:51,2.23,2.79,69.84,2.4,6329.0,27.05,1.0
2022-08-24 00:43:52,2.79,2.79,69.84,1.6,6329.0,27.03,1.0
2022-08-24 00:54:55,3.35,2.79,69.84,2.4,6173.0,27.02,1.0
2022-08-24 01:05:54,0.55,3.35,70.4,1.6,6024.0,27.0,1.0
2022-08-24 01:16:54,1.11,3.35,70.4,0.8,6173.0,26.99,1.0
2022-08-24 01:27:52,1.67,3.35,70.4,1.6,6173.0,26.97,1.0
2022-08-24 01:38:52,2.23,3.35,70.4,3.2,6173.0,26.95,1.0
2022-08-24 01:49:54,2.79,3.35,70.4,0.0,6098.0,26.94,1.0
2022-08-24 02:00:53,0.55,2.79,69.84,0.0,6173.0,26.93,1.0
2022-08-24 02:11:54,1.11,2.79,69.84,0.8,6173.0,26.91,1.0
2022-08-24 02:22:53,1.67,2.79,69.84,0.0,6098.0,26.89,1.0
2022-08-24 02:33:53,2.23,2.79,69.84,2.4,6024.0,26.87,1.0
2022-08-24 02:44:55,2.79,2.79,69.84,0.0,6173.0,26.87,1.0
2022-08-24 02:55:54,3.35,2.79,69.84,0.8,6098.0,26.85,1.0
2022-08-24 03:06:55,0.55,3.35,70.4,0.8,6098.0,26.83,1.0
2022-08-24 03:17:53,1.11,3.35,70.4,0.0,6098.0,26.81,1.0
2022-08-24 03:28:53,1.67,3.35,70.4,0.0,6098.0,26.8,1.0
2022-08-24 03:39:55,2.23,3.35,70.4,4.0,6098.0,26.79,1.0
2022-08-24 03:50:53,2.79,3.35,70.4,0.8,6098.0,26.77,1.0
2022-08-24 04:01:55,0.55,2.79,69.84,0.0,6098.0,26.75,1.0
2022-08-24 04:12:53,1.11,2.79,69.84,1.6,6098.0,26.74,1.0
2022-08-24 04:23:53,1.67,2.79,69.84,0.0,6098.0,26.72,1.0
2022-08-24 04:34:55,2.23,2.79,69.84,0.0,6098.0,26.7,1.0
2022-08-24 04:45:53,2.79,2.79,69.84,1.6,6098.0,26.69,1.0
2022-08-24 04:56:55,3.35,2.79,69.84,3.2,6024.0,26.68,1.0
2022-08-24 05:07:54,0.55,3.35,70.4,0.8,6024.0,26.66,1.0
2022-08-24 05:18:54,1.11,3.35,70.4,0.8,6024.0,26.64,1.0
2022-08-24 05:29:55,1.67,3.35,70.4,0.8,6024.0,26.62,1.0
2022-08-24 05:40:54,2.23,3.35,70.4,0.8,6024.0,26.62,1.0
2022-08-24 05:51:57,2.79,3.35,70.4,0.0,6098.0,26.6,2.0
2022-08-24 06:02:54,0.55,2.79,69.84,0.8,6098.0,26.58,22.0
2022-08-24 06:13:56,1.11,2.79,69.84,0.0,6024.0,26.56,84.0
2022-08-24 06:24:54,1.67,2.79,69.84,0.0,6098.0,26.55,384.0
2022-08-24 06:35:54,2.23,2.79,69.84,0.0,6024.0,26.54,629.0
2022-08-24 06:46:56,2.79,2.79,69.84,2.4,6024.0,26.52,2861.0
2022-08-24 06:57:54,3.35,2.79,69.84,2.4,6098.0,26.51,3176.0
2022-08-24 07:08:56,0.55,3.35,70.4,0.8,6098.0,26.49,12899.0
2022-08-24 07:19:54,1.11,3.35,70.4,0.8,6098.0,26.49,12204.0
2022-08-24 07:30:54,1.67,3.35,70.4,3.2,6098.0,26.47,6333.0
2022-08-24 07:41:56,2.23,3.35,70.4,1.6,6024.0,26.46,10829.0
2022-08-24 07:52:54,2.79,3.35,70.4,2.4,6098.0,26.44,14137.0
2022-08-24 08:03:56,0.55,2.79,69.84,1.6,6098.0,26.43,6649.0
2022-08-24 08:14:54,1.11,2.79,69.84,2.4,6098.0,26.42,12011.0
2022-08-24 08:25:54,1.67,2.79,69.84,4.0,6024.0,26.41,7807.0
2022-08-24 08:36:56,2.23,2.79,69.84,0.8,6098.0,26.4,2733.0
2022-08-24 08:47:55,2.79,2.79,69.84,1.6,6098.0,26.38,13289.0
2022-08-24 08:58:57,3.35,2.79,69.84,2.4,6098.0,26.37,11314.0
2022-08-24 09:20:54,1.11,3.35,70.4,2.4,6098.0,26.36,384.0
2022-08-24 09:31:57,1.67,3.35,70.4,4.8,5952.0,26.36,1066.0
2022-08-24 09:42:55,2.23,3.35,70.4,2.4,6098.0,26.35,384.0
2022-08-24 09:53:57,2.79,3.35,70.4,4.0,5952.0,26.34,3948.0
2022-08-24 10:04:55,0.55,2.79,69.84,6.4,6024.0,26.33,12858.0
2022-08-24 10:15:55,1.11,2.79,69.84,1.6,6098.0,26.32,9024.0
2022-08-24 10:26:57,1.67,2.79,69.84,7.2,6024.0,26.32,11208.0
2022-08-24 10:37:55,2.23,2.79,69.84,1.6,6024.0,26.32,384.0
2022-08-24 10:48:57,2.79,2.79,69.84,3.2,5952.0,26.32,443.0
2022-08-24 10:59:55,0.55,2.79,69.84,1.6,5952.0,26.32,10108.0
2022-08-24 11:10:55,1.11,2.79,69.84,4.0,6024.0,26.33,586.0
2022-08-24 11:33:06,2.23,2.79,69.84,4.8,6024.0,26.35,4792.0
2022-08-24 11:43:57,2.79,2.79,69.84,1.6,6024.0,26.36,11614.0
2022-08-24 11:54:56,3.35,2.79,69.84,3.2,6024.0,26.36,568.0
2022-08-24 12:05:56,0.55,3.35,70.4,4.0,6024.0,26.37,11101.0
2022-08-24 12:16:55,1.11,3.35,70.4,1.6,6098.0,26.37,7423.0
2022-08-24 12:49:56,2.79,3.35,70.4,6.4,6024.0,26.43,3262.0
2022-08-24 13:00:58,0.55,2.79,69.84,4.0,5952.0,26.44,3476.0
2022-08-24 13:11:56,1.11,2.79,69.84,4.0,6024.0,26.47,2850.0
2022-08-24 13:23:01,1.67,2.79,69.84,6.4,6024.0,26.49,13997.0
2022-08-24 13:33:58,2.23,2.79,69.84,1.6,6024.0,26.52,14130.0
2022-08-24 13:44:56,2.79,2.79,69.84,1.6,5952.0,26.54,5265.0
2022-08-24 13:56:00,3.35,2.79,69.84,7.2,6024.0,26.56,5029.0
2022-08-24 14:06:57,0.55,3.35,70.4,4.8,6024.0,26.59,2376.0
2022-08-24 14:17:57,1.11,3.35,70.4,10.4,6098.0,26.62,3121.0
2022-08-24 14:28:59,1.67,3.35,70.4,4.0,6024.0,26.65,8557.0
2022-08-24 14:51:02,2.79,3.35,70.4,4.0,6098.0,26.71,6384.0
2022-08-24 15:01:56,0.55,2.79,69.84,8.8,6098.0,26.74,7328.0
2022-08-24 15:12:56,1.11,2.79,69.84,4.0,6098.0,26.79,8659.0
2022-08-24 15:23:58,1.67,2.79,69.84,0.8,6098.0,26.81,10841.0
2022-08-24 15:34:57,2.23,2.79,69.84,5.6,6098.0,26.85,11790.0
2022-08-24 15:45:59,2.79,2.79,69.84,6.4,6173.0,26.89,11145.0
2022-08-24 15:56:57,3.35,2.79,69.84,7.2,6173.0,26.93,11507.0
2022-08-24 16:07:57,0.55,3.35,70.4,4.0,6173.0,26.96,11832.0
2022-08-24 16:18:59,1.11,3.35,70.4,4.8,6173.0,27.0,11284.0
2022-08-24 16:29:57,1.67,3.35,70.4,3.2,6173.0,27.03,10718.0
2022-08-24 16:40:59,2.23,3.35,70.4,5.6,6173.0,27.07,9265.0
2022-08-24 16:51:57,2.79,3.35,70.4,1.6,6173.0,27.11,9526.0
2022-08-24 17:02:57,0.55,2.79,69.84,1.6,6173.0,27.14,9319.0
2022-08-24 17:13:59,1.11,2.79,69.84,1.6,6173.0,27.18,8392.0
2022-08-24 17:24:57,1.67,2.79,69.84,3.2,6173.0,27.22,6867.0
2022-08-24 17:35:59,2.23,2.79,69.84,3.2,6250.0,27.25,5498.0
2022-08-24 17:46:58,2.79,2.79,69.84,3.2,6250.0,27.28,3989.0
2022-08-24 17:57:58,3.35,2.79,69.84,4.0,6250.0,27.32,3601.0
2022-08-24 18:09:00,0.55,3.35,70.4,1.6,6250.0,27.35,2518.0
2022-08-24 18:19:58,1.11,3.35,70.4,0.8,6250.0,27.38,1523.0
2022-08-24 18:31:00,1.67,3.35,70.4,3.2,6250.0,27.41,731.0
2022-08-24 18:41:58,2.23,3.35,70.4,0.0,6250.0,27.44,224.0
2022-08-24 18:52:59,2.79,3.35,70.4,1.6,6250.0,27.45,38.0
2022-08-24 19:03:57,0.55,2.79,69.84,3.2,6250.0,27.48,4.0
2022-08-24 19:14:58,1.11,2.79,69.84,0.8,6250.0,27.5,1.0
2022-08-24 19:26:00,1.67,2.79,69.84,7.2,6250.0,27.52,1.0
2022-08-24 19:36:58,2.23,2.79,69.84,7.2,6250.0,27.53,1.0
2022-08-24 19:48:00,2.79,2.79,69.84,3.2,6250.0,27.55,1.0
2022-08-24 19:58:58,3.35,2.79,69.84,2.4,6250.0,27.56,1.0
2022-08-24 20:09:59,0.55,3.35,70.4,4.8,6250.0,27.58,0.0
2022-08-24 20:21:00,1.11,3.35,70.4,1.6,6250.0,27.58,0.0
2022-08-24 20:31:59,1.67,3.35,70.4,0.8,6250.0,27.58,0.0
2022-08-24 20:43:00,2.23,3.35,70.4,1.6,6250.0,27.59,0.0
2022-08-24 20:53:59,2.79,3.35,70.4,4.0,6250.0,27.59,0.0
2022-08-24 21:05:01,0.55,2.79,69.84,1.6,6250.0,27.59,0.0
2022-08-24 21:15:59,1.11,2.79,69.84,2.4,6250.0,27.59,0.0
2022-08-24 21:26:59,1.67,2.79,69.84,0.8,6250.0,27.59,0.0
2022-08-24 21:38:01,2.23,2.79,69.84,2.4,6250.0,27.59,0.0
2022-08-24 21:48:59,2.79,2.79,69.84,0.8,6250.0,27.58,0.0
2022-08-24 22:00:01,0.55,2.79,69.84,0.0,6250.0,27.58,0.0
2022-08-24 22:10:59,1.11,2.79,69.84,0.8,6250.0,27.57,0.0
2022-08-24 22:22:03,1.67,2.79,69.84,0.8,6250.0,27.56,0.0
2022-08-24 22:32:59,2.23,2.79,69.84,2.4,6250.0,27.55,0.0
2022-08-24 22:44:00,2.79,2.79,69.84,0.0,6250.0,27.54,0.0
2022-08-24 22:54:57,3.35,2.79,69.84,0.0,6250.0,27.53,0.0
2022-08-24 23:05:59,0.55,3.35,70.4,0.0,6250.0,27.52,0.0
2022-08-24 23:17:01,1.11,3.35,70.4,0.0,6250.0,27.51,0.0
2022-08-24 23:27:59,1.67,3.35,70.4,0.0,6250.0,27.49,0.0
2022-08-24 23:39:02,2.23,3.35,70.4,0.8,6250.0,27.47,0.0
2022-08-24 23:49:59,2.79,3.35,70.4,0.8,6250.0,27.46,1.0
2022-08-25 00:01:01,0.55,2.79,69.84,2.4,6250.0,27.45,1.0
2022-08-25 00:12:00,1.11,2.79,69.84,1.6,6250.0,27.43,1.0
2022-08-25 00:23:00,1.67,2.79,69.84,1.6,6250.0,27.41,1.0
2022-08-25 00:34:01,2.23,2.79,69.84,1.6,6250.0,27.39,1.0
2022-08-25 00:44:59,2.79,2.79,69.84,2.4,6250.0,27.38,1.0
2022-08-25 00:56:01,3.35,2.79,69.84,1.6,6250.0,27.36,1.0
2022-08-25 01:07:00,0.55,3.35,70.4,1.6,6250.0,27.34,1.0
2022-08-25 01:18:02,1.11,3.35,70.4,0.8,6250.0,27.32,1.0
2022-08-25 01:29:00,1.67,3.35,70.4,1.6,6173.0,27.31,1.0
2022-08-25 01:40:02,2.23,3.35,70.4,1.6,6173.0,27.28,1.0
2022-08-25 01:51:00,2.79,3.35,70.4,1.6,6173.0,27.26,1.0
2022-08-25 02:02:00,0.55,2.79,69.84,0.0,6173.0,27.25,1.0
2022-08-25 02:13:02,1.11,2.79,69.84,1.6,6173.0,27.22,1.0
2022-08-25 02:24:00,1.67,2.79,69.84,1.6,6173.0,27.2,1.0
2022-08-25 02:35:02,2.23,2.79,69.84,1.6,6173.0,27.19,1.0
2022-08-25 02:46:00,2.79,2.79,69.84,1.6,6173.0,27.17,1.0
2022-08-25 02:57:02,3.35,2.79,69.84,1.6,6098.0,27.14,1.0
2022-08-25 03:08:00,0.55,3.35,70.4,2.4,6173.0,27.13,1.0
2022-08-25 03:19:00,1.11,3.35,70.4,0.8,6173.0,27.1,1.0
2022-08-25 03:30:02,1.67,3.35,70.4,0.0,6173.0,27.08,1.0
2022-08-25 03:41:00,2.23,3.35,70.4,0.0,6098.0,27.06,1.0
2022-08-25 03:52:02,2.79,3.35,70.4,2.4,6173.0,27.04,1.0
2022-08-25 04:03:01,0.55,2.79,69.84,0.0,6173.0,27.02,1.0
