,pm1,pm2,pm3,am,sm,st,lum,day,Month,year,hour,min
4178,0.55,3.35,85.49,9.6,6579.0,24.82,2001.0,10,8,2022,13,1
4179,1.11,3.35,85.49,6.4,6579.0,24.84,3076.0,10,8,2022,13,3
4180,1.67,3.35,85.49,7.2,6667.0,24.86,10734.0,10,8,2022,13,5
4181,2.23,3.35,85.49,4.0,6667.0,24.87,12615.0,10,8,2022,13,6
4182,2.79,3.35,85.49,4.0,6579.0,24.88,954.0,10,8,2022,13,8
4183,3.35,3.35,85.49,9.6,6667.0,24.9,14134.0,10,8,2022,13,10
4184,3.91,3.35,85.49,2.4,6667.0,24.91,14162.0,10,8,2022,13,12
4185,0.55,3.91,85.49,4.0,6667.0,24.93,9226.0,10,8,2022,14,2
4186,1.11,3.91,85.49,6.4,6667.0,24.94,10459.0,10,8,2022,14,3
4187,1.67,3.91,85.49,3.2,6757.0,24.97,10879.0,10,8,2022,14,5
4188,2.23,3.91,85.49,5.6,6579.0,24.99,10467.0,10,8,2022,14,7
4189,2.79,3.91,85.49,4.0,6667.0,25.0,7894.0,10,8,2022,14,9
4190,3.35,3.91,85.49,3.2,6579.0,25.03,12454.0,10,8,2022,14,11
4191,3.91,3.91,85.49,3.2,6757.0,25.05,9042.0,10,8,2022,14,12
4192,0.55,3.91,86.05,10.4,6579.0,25.06,10957.0,10,8,2022,15,2
4193,1.11,3.91,86.05,5.6,6757.0,25.09,9829.0,10,8,2022,15,4
4194,1.67,3.91,86.05,2.4,6757.0,25.11,14334.0,10,8,2022,15,6
4195,2.23,3.91,86.05,5.6,6757.0,25.13,13377.0,10,8,2022,15,8
4196,2.79,3.91,86.05,2.4,6667.0,25.15,6129.0,10,8,2022,15,9
4197,3.35,3.91,86.05,4.0,6849.0,25.26,10966.0,10,8,2022,15,11
4198,0.55,3.35,85.49,2.4,6849.0,25.29,4933.0,10,8,2022,16,1
4199,1.11,3.35,85.49,8.0,6849.0,25.33,5425.0,10,8,2022,16,3
4200,1.67,3.35,85.49,7.2,6849.0,25.36,14084.0,10,8,2022,16,5
4201,2.23,3.35,85.49,4.8,6849.0,25.37,12165.0,10,8,2022,16,6
4202,2.79,3.35,85.49,8.8,6849.0,25.41,4902.0,10,8,2022,16,8
4203,3.35,3.35,85.49,11.2,6849.0,25.42,9757.0,10,8,2022,16,10
4204,3.91,3.35,85.49,13.6,6849.0,25.45,8162.0,10,8,2022,16,12
4205,0.55,3.91,85.49,4.0,6849.0,25.46,6744.0,10,8,2022,17,2
4206,1.11,3.91,85.49,5.6,6757.0,25.48,3655.0,10,8,2022,17,3
4207,1.67,3.91,85.49,4.0,6849.0,25.49,2246.0,10,8,2022,17,5
4208,2.23,3.91,85.49,18.39,6849.0,25.49,3218.0,10,8,2022,17,7
4209,2.79,3.91,85.49,3.2,6849.0,25.49,2245.0,10,8,2022,17,9
4210,3.35,3.91,85.49,5.6,6757.0,25.49,1984.0,10,8,2022,17,11
4211,3.91,3.91,85.49,12.0,6849.0,25.49,3467.0,10,8,2022,17,12
4212,0.55,3.91,86.05,2.4,6849.0,25.47,4328.0,10,8,2022,18,2
4213,1.11,3.91,86.05,7.2,6757.0,25.44,1335.0,10,8,2022,18,4
4214,1.67,3.91,86.05,4.0,6849.0,25.42,1068.0,10,8,2022,18,6
4215,2.23,3.91,86.05,1.6,6757.0,25.41,515.0,10,8,2022,18,8
4216,2.79,3.91,86.05,4.8,6667.0,25.41,273.0,10,8,2022,18,9
4217,3.35,3.91,86.05,1.6,6667.0,25.41,59.0,10,8,2022,18,11
4218,0.55,3.35,85.49,6.4,6757.0,25.41,20.0,10,8,2022,19,1
4219,1.11,3.35,85.49,6.4,6757.0,25.42,5.0,10,8,2022,19,3
4220,1.67,3.35,85.49,5.6,6757.0,25.42,2.0,10,8,2022,19,5
4221,2.23,3.35,85.49,6.4,6757.0,25.42,1.0,10,8,2022,19,6
4222,2.79,3.35,85.49,4.8,6757.0,25.43,1.0,10,8,2022,19,8
4223,3.35,3.35,85.49,10.4,6849.0,25.43,1.0,10,8,2022,19,10
4224,3.91,3.35,85.49,6.4,6757.0,25.43,1.0,10,8,2022,19,12
4225,0.55,3.91,85.49,5.6,6757.0,25.43,1.0,10,8,2022,20,2
4226,1.11,3.91,85.49,4.8,6757.0,25.43,1.0,10,8,2022,20,4
4227,1.67,3.91,85.49,6.4,6757.0,25.43,1.0,10,8,2022,20,5
4228,2.23,3.91,85.49,5.6,6849.0,25.43,1.0,10,8,2022,20,7
4229,2.79,3.91,85.49,10.4,6849.0,25.42,1.0,10,8,2022,20,9
4230,3.35,3.91,85.49,4.0,6757.0,25.42,1.0,10,8,2022,20,11
4231,0.55,3.35,85.49,8.8,6849.0,25.42,1.0,10,8,2022,21,1
4232,1.11,3.35,85.49,5.6,6757.0,25.42,1.0,10,8,2022,21,2
4233,1.67,3.35,85.49,8.0,6757.0,25.42,1.0,10,8,2022,21,4
4234,2.23,3.35,85.49,8.8,6757.0,25.41,1.0,10,8,2022,21,6
4235,2.79,3.35,85.49,3.2,6757.0,25.4,1.0,10,8,2022,21,8
4236,3.35,3.35,85.49,4.0,6849.0,25.4,1.0,10,8,2022,21,10
4237,3.91,3.35,85.49,6.4,6849.0,25.39,1.0,10,8,2022,21,11
4238,0.55,3.91,85.49,8.0,6849.0,25.38,1.0,10,8,2022,22,1
4239,1.11,3.91,85.49,3.2,6667.0,25.38,1.0,10,8,2022,22,3
4240,1.67,3.91,85.49,7.2,6849.0,25.37,1.0,10,8,2022,22,5
4241,2.23,3.91,85.49,4.0,6757.0,25.36,1.0,10,8,2022,22,7
4242,2.79,3.91,85.49,12.0,6849.0,25.36,1.0,10,8,2022,22,9
4243,3.35,3.91,85.49,8.8,6849.0,25.35,1.0,10,8,2022,22,11
4244,0.55,3.35,84.93,6.4,6667.0,25.34,1.0,10,8,2022,23,1
4245,1.11,3.35,84.93,6.4,6667.0,25.33,1.0,10,8,2022,23,3
4246,1.67,3.35,84.93,6.4,6667.0,25.32,1.0,10,8,2022,23,5
4247,2.23,3.35,84.93,2.4,6667.0,25.31,1.0,10,8,2022,23,7
4248,2.79,3.35,84.93,3.2,6757.0,25.3,1.0,10,8,2022,23,9
4249,3.35,3.35,84.93,12.0,6849.0,25.3,1.0,10,8,2022,23,11
4250,0.55,3.35,84.93,11.2,6849.0,25.29,1.0,11,8,2022,0,1
4251,1.11,3.35,84.93,10.4,6757.0,25.28,1.0,11,8,2022,0,3
4252,1.67,3.35,84.93,7.2,6849.0,25.27,1.0,11,8,2022,0,5
4253,2.23,3.35,84.93,17.6,6757.0,25.26,1.0,11,8,2022,0,7
4254,2.79,3.35,84.93,3.2,6757.0,25.25,1.0,11,8,2022,0,9
4255,3.35,3.35,84.93,5.6,6757.0,25.24,1.0,11,8,2022,0,11
4256,0.55,3.35,84.37,6.4,6757.0,25.24,1.0,11,8,2022,1,1
4257,1.11,3.35,84.37,4.0,6667.0,25.23,1.0,11,8,2022,1,3
4258,1.67,3.35,84.37,6.4,6757.0,25.22,1.0,11,8,2022,1,5
4259,2.23,3.35,84.37,4.8,6849.0,25.21,1.0,11,8,2022,1,7
4260,2.79,3.35,84.37,4.0,6757.0,25.2,1.0,11,8,2022,1,9
4261,3.35,3.35,84.37,3.2,6667.0,25.18,1.0,11,8,2022,1,11
4262,0.55,3.35,83.81,5.6,6757.0,25.18,1.0,11,8,2022,2,1
4263,1.11,3.35,83.81,3.2,6757.0,25.17,1.0,11,8,2022,2,3
4264,1.67,3.35,83.81,7.2,6667.0,25.16,1.0,11,8,2022,2,5
4265,2.23,3.35,83.81,10.4,6757.0,25.15,1.0,11,8,2022,2,7
4266,2.79,3.35,83.81,8.8,6757.0,25.14,1.0,11,8,2022,2,9
4267,3.35,3.35,83.81,1.6,6757.0,25.13,1.0,11,8,2022,2,11
4268,0.55,3.35,83.81,11.2,6757.0,25.12,1.0,11,8,2022,3,1
4269,1.11,3.35,83.81,4.8,6667.0,25.12,1.0,11,8,2022,3,3
4270,1.67,3.35,83.81,3.2,6757.0,25.1,1.0,11,8,2022,3,5
4271,2.23,3.35,83.81,4.0,6667.0,25.1,1.0,11,8,2022,3,7
4272,2.79,3.35,83.81,8.0,6667.0,25.08,1.0,11,8,2022,3,9
4273,3.35,3.35,83.81,4.0,6757.0,25.07,1.0,11,8,2022,3,11
4274,0.55,3.35,83.26,11.2,6667.0,25.06,1.0,11,8,2022,4,1
4275,1.11,3.35,83.26,3.2,6579.0,25.06,1.0,11,8,2022,4,3
4276,1.67,3.35,83.26,6.4,6667.0,25.05,1.0,11,8,2022,4,5
4277,2.23,3.35,83.26,3.2,6667.0,25.04,1.0,11,8,2022,4,7
4278,2.79,3.35,83.26,7.2,6494.0,25.03,1.0,11,8,2022,4,9
4279,3.35,3.35,83.26,5.6,6494.0,25.02,1.0,11,8,2022,4,11
4280,0.55,3.35,82.7,5.6,6667.0,25.01,1.0,11,8,2022,5,1
4281,1.11,3.35,82.7,4.8,6667.0,25.0,1.0,11,8,2022,5,3
4282,1.67,3.35,82.7,4.8,6579.0,24.99,1.0,11,8,2022,5,5
4283,2.23,3.35,82.7,3.2,6579.0,24.99,1.0,11,8,2022,5,7
4284,2.79,3.35,82.7,10.4,6667.0,24.98,1.0,11,8,2022,5,9
4285,3.35,3.35,82.7,4.8,6667.0,24.97,3.0,11,8,2022,5,11
4286,0.55,3.35,82.7,6.4,6579.0,24.96,22.0,11,8,2022,6,1
4287,1.11,3.35,82.7,4.0,6579.0,24.94,193.0,11,8,2022,6,3
4288,1.67,3.35,82.7,4.8,6579.0,24.93,671.0,11,8,2022,6,5
4289,2.23,3.35,82.7,7.2,6667.0,24.93,572.0,11,8,2022,6,7
4290,2.79,3.35,82.7,6.4,6667.0,24.93,582.0,11,8,2022,6,9
4291,3.35,3.35,82.7,3.2,6579.0,24.92,2612.0,11,8,2022,6,11
4292,0.55,3.35,82.14,4.0,6579.0,24.91,971.0,11,8,2022,7,1
4293,1.11,3.35,82.14,4.0,6579.0,24.9,1647.0,11,8,2022,7,3
4294,1.67,3.35,82.14,3.2,6579.0,24.89,1972.0,11,8,2022,7,5
4295,2.23,3.35,82.14,4.8,6579.0,24.88,2206.0,11,8,2022,7,7
4296,2.79,3.35,82.14,2.4,6579.0,24.87,6244.0,11,8,2022,7,9
4297,3.35,3.35,82.14,5.6,6667.0,24.87,2168.0,11,8,2022,7,11
4298,0.55,3.35,81.58,2.4,6579.0,24.86,1831.0,11,8,2022,8,1
4299,1.11,3.35,81.58,4.0,6579.0,24.85,5008.0,11,8,2022,8,3
4300,1.67,3.35,81.58,3.2,6667.0,24.84,14212.0,11,8,2022,8,5
4301,2.23,3.35,81.58,2.4,6579.0,24.82,10931.0,11,8,2022,8,7
4302,2.79,3.35,81.58,4.8,6579.0,24.81,6372.0,11,8,2022,8,9
4303,3.35,3.35,81.58,12.8,6579.0,24.81,4253.0,11,8,2022,8,11
4304,0.55,3.35,81.58,6.4,6579.0,24.81,8366.0,11,8,2022,9,1
4305,1.11,3.35,81.58,2.4,6667.0,24.8,7999.0,11,8,2022,9,3
4306,1.67,3.35,81.58,4.8,6667.0,24.79,9523.0,11,8,2022,9,5
4307,2.23,3.35,81.58,5.6,6494.0,24.78,13938.0,11,8,2022,9,7
4308,2.79,3.35,81.58,4.8,6494.0,24.78,13352.0,11,8,2022,9,9
4309,3.35,3.35,81.58,2.4,6667.0,24.78,14848.0,11,8,2022,9,11
4310,0.55,3.35,81.02,5.6,6579.0,24.77,6608.0,11,8,2022,10,1
4311,1.11,3.35,81.02,2.4,6579.0,24.77,10823.0,11,8,2022,10,3
4312,1.67,3.35,81.02,14.4,6579.0,24.77,6906.0,11,8,2022,10,5
4313,2.23,3.35,81.02,7.2,6494.0,24.77,916.0,11,8,2022,10,7
4314,2.79,3.35,81.02,2.4,6579.0,24.77,13585.0,11,8,2022,10,9
4315,3.35,3.35,81.02,9.6,6579.0,24.76,12756.0,11,8,2022,10,11
4316,0.55,3.35,80.46,7.2,6667.0,24.77,552.0,11,8,2022,11,1
4317,1.11,3.35,80.46,5.6,6579.0,24.76,15075.0,11,8,2022,11,3
4318,1.67,3.35,80.46,7.2,6579.0,24.76,10499.0,11,8,2022,11,5
4319,2.23,3.35,80.46,12.0,6579.0,24.77,384.0,11,8,2022,11,7
4320,2.79,3.35,80.46,4.0,6667.0,24.78,561.0,11,8,2022,11,9
4321,3.35,3.35,80.46,7.2,6494.0,24.78,6849.0,11,8,2022,11,11
4322,0.55,3.35,80.46,15.2,6667.0,24.79,523.0,11,8,2022,12,1
4323,1.11,3.35,80.46,4.0,6579.0,24.8,3685.0,11,8,2022,12,3
4324,1.67,3.35,80.46,5.6,6494.0,24.81,974.0,11,8,2022,12,5
4325,2.23,3.35,80.46,16.0,6579.0,24.81,11829.0,11,8,2022,12,7
4326,2.79,3.35,80.46,7.2,6579.0,24.82,3208.0,11,8,2022,12,9
4327,3.35,3.35,80.46,4.0,6579.0,24.83,3486.0,11,8,2022,12,11
4328,0.55,3.35,79.9,8.0,6579.0,24.85,5070.0,11,8,2022,13,1
4329,1.11,3.35,79.9,12.0,6667.0,24.86,594.0,11,8,2022,13,3
4330,1.67,3.35,79.9,4.8,6579.0,24.87,6771.0,11,8,2022,13,5
4331,2.23,3.35,79.9,16.8,6579.0,24.88,3551.0,11,8,2022,13,7
4332,2.79,3.35,79.9,5.6,6579.0,24.9,1309.0,11,8,2022,13,9
4333,3.35,3.35,79.9,9.6,6579.0,24.92,13284.0,11,8,2022,13,11
4334,0.55,3.35,79.34,3.2,6667.0,24.93,3438.0,11,8,2022,14,1
4335,1.11,3.35,79.34,8.8,6757.0,24.95,11641.0,11,8,2022,14,3
4336,1.67,3.35,79.34,15.2,6667.0,24.98,7104.0,11,8,2022,14,5
4337,2.23,3.35,79.34,6.4,6667.0,25.0,8057.0,11,8,2022,14,7
4338,2.79,3.35,79.34,5.6,6667.0,25.02,5943.0,11,8,2022,14,9
4339,3.35,3.35,79.34,6.4,6757.0,25.05,11388.0,11,8,2022,14,11
4340,0.55,3.35,79.34,3.2,6757.0,25.07,10910.0,11,8,2022,15,1
4341,1.11,3.35,79.34,8.8,6757.0,25.09,7713.0,11,8,2022,15,3
4342,1.67,3.35,79.34,5.6,6667.0,25.12,15073.0,11,8,2022,15,5
4343,2.23,3.35,79.34,5.6,6757.0,25.15,2465.0,11,8,2022,15,7
4344,2.79,3.35,79.34,5.6,6757.0,25.17,10746.0,11,8,2022,15,9
4345,3.35,3.35,79.34,7.2,6667.0,25.19,12824.0,11,8,2022,15,11
4346,0.55,3.35,78.79,11.2,6757.0,25.22,11809.0,11,8,2022,16,1
4347,1.11,3.35,78.79,5.6,6579.0,25.24,11891.0,11,8,2022,16,3
4348,1.67,3.35,78.79,8.8,6757.0,25.27,7888.0,11,8,2022,16,5
4349,2.23,3.35,78.79,6.4,6849.0,25.3,8911.0,11,8,2022,16,7
4350,2.79,3.35,78.79,6.4,6757.0,25.31,6444.0,11,8,2022,16,9
4351,3.35,3.35,78.79,12.8,6757.0,25.34,5000.0,11,8,2022,16,11
4352,0.55,3.35,78.23,1.6,6849.0,25.36,7174.0,11,8,2022,17,1
4353,1.11,3.35,78.23,4.0,6849.0,25.39,4449.0,11,8,2022,17,3
4354,1.67,3.35,78.23,7.2,6849.0,25.41,2728.0,11,8,2022,17,5
4355,2.23,3.35,78.23,5.6,6757.0,25.43,3792.0,11,8,2022,17,7
4356,2.79,3.35,78.23,4.0,6849.0,25.45,2365.0,11,8,2022,17,9
4357,3.35,3.35,78.23,1.6,6667.0,25.47,2732.0,11,8,2022,17,11
4358,0.55,3.35,78.23,9.6,6757.0,25.49,2928.0,11,8,2022,18,1
4359,1.11,3.35,78.23,2.4,6849.0,25.51,1816.0,11,8,2022,18,3
4360,1.67,3.35,78.23,4.0,6757.0,25.52,460.0,11,8,2022,18,5
4361,2.23,3.35,78.23,4.8,6757.0,25.54,696.0,11,8,2022,18,7
4362,2.79,3.35,78.23,5.6,6849.0,25.55,357.0,11,8,2022,18,9
4363,3.35,3.35,78.23,4.8,6757.0,25.56,78.0,11,8,2022,18,11
4364,0.55,3.35,77.67,2.4,6757.0,25.58,32.0,11,8,2022,19,1
4365,1.11,3.35,77.67,4.8,6667.0,25.59,3.0,11,8,2022,19,3
4366,1.67,3.35,77.67,6.4,6757.0,25.61,1.0,11,8,2022,19,5
4367,2.23,3.35,77.67,5.6,6667.0,25.61,1.0,11,8,2022,19,7
4368,2.79,3.35,77.67,4.0,6757.0,25.62,1.0,11,8,2022,19,9
4369,3.35,3.35,77.67,4.0,6667.0,25.63,1.0,11,8,2022,19,11
4370,0.55,3.35,77.67,5.6,6667.0,25.64,1.0,11,8,2022,20,1
4371,1.11,3.35,77.67,3.2,6757.0,25.65,1.0,11,8,2022,20,3
4372,1.67,3.35,77.67,4.8,6579.0,25.65,1.0,11,8,2022,20,5
4373,2.23,3.35,77.67,4.0,6667.0,25.65,1.0,11,8,2022,20,7
4374,2.79,3.35,77.67,10.4,6757.0,25.66,1.0,11,8,2022,20,9
4375,3.35,3.35,77.67,5.6,6757.0,25.66,1.0,11,8,2022,20,11
4376,0.55,3.35,77.11,5.6,6667.0,25.66,1.0,11,8,2022,21,1
4377,1.11,3.35,77.11,3.2,6667.0,25.66,1.0,11,8,2022,21,3
4378,1.67,3.35,77.11,5.6,6757.0,25.65,1.0,11,8,2022,21,5
4379,2.23,3.35,77.11,2.4,6667.0,25.64,1.0,11,8,2022,21,7
4380,2.79,3.35,77.11,4.0,6757.0,25.62,1.0,11,8,2022,21,9
4381,3.35,3.35,77.11,2.4,6667.0,25.62,1.0,11,8,2022,21,11
4382,0.55,3.35,77.11,1.6,6757.0,25.61,1.0,11,8,2022,22,1
4383,1.11,3.35,77.11,6.4,6757.0,25.61,1.0,11,8,2022,22,3
4384,1.67,3.35,77.11,1.6,6667.0,25.6,1.0,11,8,2022,22,5
4385,2.23,3.35,77.11,4.8,6757.0,25.59,1.0,11,8,2022,22,7
4386,2.79,3.35,77.11,4.0,6667.0,25.58,1.0,11,8,2022,22,9
4387,3.35,3.35,77.11,4.8,6667.0,25.57,1.0,11,8,2022,22,11
4388,0.55,3.35,77.11,11.2,6757.0,25.56,1.0,11,8,2022,23,1
4389,1.11,3.35,77.11,3.2,6757.0,25.47,1.0,11,8,2022,23,3
4390,1.67,3.35,77.11,6.4,6757.0,25.07,1.0,11,8,2022,23,5
4391,2.23,3.35,77.11,4.8,6667.0,24.82,1.0,11,8,2022,23,7
4392,2.79,3.35,77.11,7.2,6849.0,24.7,1.0,11,8,2022,23,9
4393,3.35,3.35,77.11,7.2,6757.0,24.63,1.0,11,8,2022,23,11
4394,0.55,3.35,77.11,12.0,6667.0,24.56,1.0,12,8,2022,0,1
4395,1.11,3.35,77.11,4.0,6757.0,24.51,1.0,12,8,2022,0,3
4396,1.67,3.35,77.11,1.6,6667.0,24.47,1.0,12,8,2022,0,5
4397,2.23,3.35,77.11,5.6,6757.0,24.47,1.0,12,8,2022,0,7
4398,2.79,3.35,77.11,1.6,6667.0,24.51,1.0,12,8,2022,0,9
4399,3.35,3.35,77.11,2.4,6667.0,24.61,1.0,12,8,2022,0,11
4400,0.55,3.35,77.11,4.0,6757.0,24.73,1.0,12,8,2022,1,1
4401,1.11,3.35,77.11,4.0,6667.0,24.82,1.0,12,8,2022,1,3
4402,1.67,3.35,77.11,9.6,6757.0,24.9,1.0,12,8,2022,1,5
4403,2.23,3.35,77.11,4.0,6757.0,24.95,1.0,12,8,2022,1,7
4404,2.79,3.35,77.11,5.6,6757.0,24.99,1.0,12,8,2022,1,9
4405,3.35,3.35,77.11,4.0,6757.0,25.02,1.0,12,8,2022,1,11
4406,0.55,3.35,77.11,0.8,6667.0,25.04,1.0,12,8,2022,2,1
4407,1.11,3.35,77.11,4.0,6667.0,25.05,1.0,12,8,2022,2,3
4408,1.67,3.35,77.11,4.8,6667.0,25.05,1.0,12,8,2022,2,5
4409,2.23,3.35,77.11,8.8,6667.0,25.06,1.0,12,8,2022,2,7
4410,2.79,3.35,77.11,4.8,6757.0,25.07,1.0,12,8,2022,2,9
4411,3.35,3.35,77.11,4.8,6667.0,25.08,1.0,12,8,2022,2,11
4412,0.55,3.35,77.11,4.0,6757.0,25.08,1.0,12,8,2022,3,1
4413,1.11,3.35,77.11,9.6,6667.0,25.08,1.0,12,8,2022,3,3
4414,1.67,3.35,77.11,5.6,6757.0,25.08,1.0,12,8,2022,3,5
4415,2.23,3.35,77.11,10.4,6667.0,25.07,1.0,12,8,2022,3,7
4416,2.79,3.35,77.11,6.4,6757.0,25.07,1.0,12,8,2022,3,9
4417,3.35,3.35,77.11,4.8,6667.0,25.07,1.0,12,8,2022,3,11
4418,0.55,3.35,77.11,6.4,6757.0,25.06,1.0,12,8,2022,4,1
4419,1.11,3.35,77.11,8.8,6494.0,25.06,1.0,12,8,2022,4,3
4420,1.67,3.35,77.11,4.0,6757.0,25.05,1.0,12,8,2022,4,5
4421,2.23,3.35,77.11,1.6,6757.0,25.05,1.0,12,8,2022,4,7
4422,2.79,3.35,77.11,6.4,6667.0,25.05,1.0,12,8,2022,4,9
4423,3.35,3.35,77.11,4.0,6667.0,25.05,1.0,12,8,2022,4,11
4424,0.55,3.35,77.11,8.0,6757.0,25.04,1.0,12,8,2022,5,1
4425,1.11,3.35,77.11,8.8,6757.0,25.03,1.0,12,8,2022,5,3
4426,1.67,3.35,77.11,4.0,6667.0,25.02,1.0,12,8,2022,5,5
4427,2.23,3.35,77.11,3.2,6667.0,25.01,1.0,12,8,2022,5,7
4428,2.79,3.35,77.11,2.4,6667.0,25.0,1.0,12,8,2022,5,9
4429,3.35,3.35,77.11,0.8,6494.0,24.99,2.0,12,8,2022,5,11
4430,0.55,3.35,77.11,3.2,6667.0,24.99,20.0,12,8,2022,6,1
4431,1.11,3.35,77.11,2.4,6757.0,24.98,59.0,12,8,2022,6,3
4432,1.67,3.35,77.11,7.2,6757.0,24.97,361.0,12,8,2022,6,5
4433,2.23,3.35,77.11,3.2,6667.0,24.96,300.0,12,8,2022,6,7
4434,2.79,3.35,77.11,4.0,6667.0,24.95,363.0,12,8,2022,6,9
4435,3.35,3.35,77.11,3.2,6667.0,24.94,1348.0,12,8,2022,6,11
4436,0.55,3.35,77.11,4.0,6579.0,24.93,2265.0,12,8,2022,7,1
4437,1.11,3.35,77.11,4.0,6757.0,24.93,3489.0,12,8,2022,7,3
4438,1.67,3.35,77.11,8.8,6579.0,24.93,4508.0,12,8,2022,7,5
4439,2.23,3.35,77.11,6.4,6579.0,24.92,3352.0,12,8,2022,7,7
4440,2.79,3.35,77.11,2.4,6579.0,24.91,2392.0,12,8,2022,7,9
4441,3.35,3.35,77.11,8.8,6667.0,24.91,2627.0,12,8,2022,7,11
4442,0.55,3.35,77.11,4.8,6757.0,24.9,3607.0,12,8,2022,8,1
4443,1.11,3.35,77.11,9.6,6667.0,24.88,12322.0,12,8,2022,8,3
4444,1.67,3.35,77.11,3.2,6667.0,24.87,9549.0,12,8,2022,8,5
4445,2.23,3.35,77.11,4.8,6579.0,24.87,10229.0,12,8,2022,8,7
4446,2.79,3.35,77.11,7.2,6579.0,24.87,10284.0,12,8,2022,8,9
4447,3.35,3.35,77.11,1.6,6667.0,24.86,8534.0,12,8,2022,8,11
4448,0.55,3.35,77.11,4.0,6667.0,24.86,9901.0,12,8,2022,9,1
4449,1.11,3.35,77.11,5.6,6667.0,24.85,7282.0,12,8,2022,9,3
4450,1.67,3.35,77.11,4.8,6667.0,24.85,15294.0,12,8,2022,9,5
4451,2.23,3.35,77.11,11.2,6667.0,24.84,14879.0,12,8,2022,9,7
4452,2.79,3.35,77.11,3.2,6579.0,24.84,9792.0,12,8,2022,9,9
4453,3.35,3.35,77.11,6.4,6579.0,24.85,16317.0,12,8,2022,9,11
4454,0.55,3.35,77.11,5.6,6579.0,24.84,7900.0,12,8,2022,10,1
4455,1.11,3.35,77.11,10.4,6667.0,24.84,384.0,12,8,2022,10,3
4456,1.67,3.35,77.11,7.2,6667.0,24.85,2686.0,12,8,2022,10,5
4457,2.23,3.35,77.11,3.2,6579.0,24.85,1076.0,12,8,2022,10,7
4458,2.79,3.35,77.11,0.8,6329.0,24.86,384.0,12,8,2022,10,9
4459,3.35,3.35,77.11,4.0,6250.0,24.86,9735.0,12,8,2022,10,11
4460,0.55,3.35,77.11,6.4,6024.0,24.85,3351.0,12,8,2022,11,1
4461,1.11,3.35,77.11,5.6,6098.0,24.86,1805.0,12,8,2022,11,3
4462,1.67,3.35,77.11,3.2,5952.0,24.86,11955.0,12,8,2022,11,5
4463,2.23,3.35,77.11,10.4,5952.0,24.87,384.0,12,8,2022,11,7
4464,2.79,3.35,77.11,7.2,6173.0,24.88,604.0,12,8,2022,11,9
4465,3.35,3.35,77.11,4.0,6410.0,24.88,12317.0,12,8,2022,11,11
4466,1.11,3.35,77.11,7.2,6410.0,24.9,4508.0,12,8,2022,12,3
4467,1.67,3.35,77.11,4.8,6494.0,24.91,6134.0,12,8,2022,12,5
4468,2.23,3.35,77.11,7.2,6494.0,24.92,7177.0,12,8,2022,12,7
4469,3.35,3.35,77.11,6.4,6579.0,24.94,3032.0,12,8,2022,12,11
4470,0.55,3.35,77.11,4.0,6579.0,24.96,13285.0,12,8,2022,13,1
4471,1.11,3.35,77.11,4.0,6579.0,24.98,3622.0,12,8,2022,13,3
4472,1.67,3.35,77.11,4.0,6579.0,24.99,531.0,12,8,2022,13,5
4473,2.23,3.35,77.11,6.4,6579.0,25.01,3445.0,12,8,2022,13,7
4474,2.79,3.35,77.11,4.0,6667.0,25.04,1808.0,12,8,2022,13,9
4475,3.35,3.35,77.11,9.6,6667.0,25.05,13636.0,12,8,2022,13,11
4476,0.55,3.35,77.11,4.8,6579.0,25.07,13402.0,12,8,2022,14,1
4477,1.11,3.35,77.11,8.8,6494.0,25.09,7754.0,12,8,2022,14,3
4478,1.67,3.35,77.11,11.2,6579.0,25.12,4784.0,12,8,2022,14,5
4479,2.23,3.35,77.11,5.6,6667.0,25.14,13125.0,12,8,2022,14,7
4480,2.79,3.35,77.11,4.0,6579.0,25.16,10058.0,12,8,2022,14,9
4481,3.35,3.35,77.11,9.6,6667.0,25.19,5390.0,12,8,2022,14,11
4482,0.55,3.35,77.11,6.4,6667.0,25.21,13555.0,12,8,2022,15,1
4483,1.11,3.35,77.11,7.2,6757.0,25.24,9475.0,12,8,2022,15,3
4484,1.67,3.35,77.11,10.4,6579.0,25.26,11343.0,12,8,2022,15,5
4485,2.23,3.35,77.11,4.8,6667.0,25.3,11373.0,12,8,2022,15,7
4486,2.79,3.35,77.11,8.8,6849.0,25.31,10088.0,12,8,2022,15,9
4487,3.35,3.35,77.11,6.4,6757.0,25.34,6225.0,12,8,2022,15,11
4488,0.55,3.35,77.11,3.2,6757.0,25.36,3305.0,12,8,2022,16,1
4489,1.11,3.35,77.11,4.8,6667.0,25.39,12849.0,12,8,2022,16,3
4490,1.67,3.35,77.11,9.6,6757.0,25.42,11271.0,12,8,2022,16,5
4491,2.23,3.35,77.11,3.2,6757.0,25.44,10425.0,12,8,2022,16,7
4492,2.79,3.35,77.11,5.6,6667.0,25.48,9826.0,12,8,2022,16,9
4493,3.35,3.35,77.11,2.4,6757.0,25.5,6438.0,12,8,2022,16,11
4494,0.55,3.35,77.11,4.0,6667.0,25.52,2505.0,12,8,2022,17,1
4495,1.11,3.35,77.11,2.4,6579.0,25.55,6079.0,12,8,2022,17,3
4496,1.67,3.35,77.11,2.4,6667.0,25.57,2120.0,12,8,2022,17,5
4497,2.23,3.35,77.11,8.8,6667.0,25.6,5570.0,12,8,2022,17,7
4498,2.79,3.35,77.11,2.4,6579.0,25.61,2619.0,12,8,2022,17,9
