,pm1,pm2,pm3,am,sm,lum,temp,humd,pres,day,Month,year,hour,min
1219,0.55,5.02,124.05,0.0,6579.0,2.0,20.12,97.48,92878.82,24,7,2022,3,1
1220,1.11,5.02,124.05,0.0,6494.0,4.0,20.12,97.52,92883.02,24,7,2022,3,2
1221,1.67,5.02,124.05,0.0,7246.0,7.0,20.12,97.42,92887.78,24,7,2022,3,4
1222,2.23,5.02,124.05,0.0,7353.0,5.0,20.13,97.83,92883.22,24,7,2022,3,5
1223,2.79,5.02,124.05,0.0,6494.0,5.0,20.14,97.46,92880.67,24,7,2022,3,7
1224,3.35,5.02,124.05,0.0,6494.0,5.0,20.14,97.47,92877.74,24,7,2022,3,8
1225,3.91,5.02,124.05,0.0,6579.0,7.0,20.13,97.29,92875.55,24,7,2022,3,9
1226,4.47,5.02,124.05,0.0,6579.0,5.0,20.11,97.28,92863.67,24,7,2022,3,11
1227,5.02,5.02,124.05,0.0,6579.0,7.0,20.06,97.31,92869.49,24,7,2022,3,12
1228,0.55,5.02,123.49,0.0,6494.0,7.0,20.04,97.3,92864.34,24,7,2022,4,2
1229,1.11,5.02,123.49,0.0,6579.0,5.0,20.01,97.22,92860.15,24,7,2022,4,3
1230,1.67,5.02,123.49,0.0,6494.0,8.0,20.05,97.19,92864.0,24,7,2022,4,4
1231,2.23,5.02,123.49,0.0,6944.0,0.0,20.07,96.99,92863.28,24,7,2022,4,6
1232,2.79,5.02,123.49,0.0,6667.0,0.0,20.12,97.03,92868.59,24,7,2022,4,7
1233,3.35,5.02,123.49,0.0,7246.0,0.0,20.13,96.88,92881.03,24,7,2022,4,9
1234,3.91,5.02,123.49,0.0,7246.0,0.0,20.13,96.95,92874.99,24,7,2022,4,10
1235,4.47,5.02,123.49,0.0,7246.0,0.0,20.05,97.33,92877.51,24,7,2022,4,11
1236,1.11,4.47,122.37,0.0,7246.0,0.0,20.0,97.62,92885.35,24,7,2022,5,2
1237,1.67,4.47,122.37,0.0,7246.0,0.0,20.02,97.72,92886.84,24,7,2022,5,4
1238,2.23,4.47,122.37,0.0,7246.0,0.0,20.07,97.75,92884.12,24,7,2022,5,5
1239,2.79,4.47,122.37,0.0,7143.0,0.0,20.12,97.74,92897.49,24,7,2022,5,6
1240,3.35,4.47,122.37,0.0,6579.0,0.0,20.15,97.57,92897.12,24,7,2022,5,8
1241,3.91,4.47,122.37,0.0,6579.0,0.0,20.14,98.08,92903.16,24,7,2022,5,9
1242,4.47,4.47,122.37,0.0,7143.0,1.0,20.09,97.87,92905.32,24,7,2022,5,11
1243,5.02,4.47,122.37,0.0,7143.0,5.0,20.09,97.63,92909.51,24,7,2022,5,12
1244,0.55,5.02,121.81,0.0,7143.0,24.0,20.09,98.03,92900.37,24,7,2022,6,1
1245,1.67,5.02,121.81,0.0,7143.0,104.0,20.04,98.13,92911.7,24,7,2022,6,4
1246,2.23,5.02,121.81,0.0,6579.0,317.0,20.02,98.16,92918.44,24,7,2022,6,6
1247,2.79,5.02,121.81,0.0,6579.0,544.0,20.0,98.18,92916.8,24,7,2022,6,7
1248,3.35,5.02,121.81,0.0,6494.0,776.0,20.04,98.21,92923.92,24,7,2022,6,8
1249,3.91,5.02,121.81,0.0,6494.0,799.0,20.06,98.16,92931.25,24,7,2022,6,10
1250,4.47,5.02,121.81,0.0,6579.0,971.0,20.05,98.15,92929.8,24,7,2022,6,11
1251,0.55,4.47,120.7,0.0,6579.0,719.0,20.07,98.03,92934.75,24,7,2022,7,1
1252,1.11,4.47,120.7,0.0,6494.0,1805.0,20.11,98.04,92935.67,24,7,2022,7,2
1253,1.67,4.47,120.7,0.0,6579.0,2011.0,20.13,98.07,92937.32,24,7,2022,7,3
1254,2.23,4.47,120.7,0.0,7246.0,2182.0,20.19,98.03,92946.14,24,7,2022,7,5
1255,2.79,4.47,120.7,0.0,6849.0,2224.0,20.27,98.0,92951.65,24,7,2022,7,6
1256,3.35,4.47,120.7,0.0,6494.0,3582.0,20.35,97.75,92950.22,24,7,2022,7,8
1257,3.91,4.47,120.7,0.0,6494.0,3844.0,20.47,97.6,92970.01,24,7,2022,7,9
1258,4.47,4.47,120.7,0.0,6579.0,3059.0,20.6,97.24,92981.43,24,7,2022,7,10
1259,5.02,4.47,120.7,0.0,6579.0,4488.0,20.7,97.2,92982.39,24,7,2022,7,12
1260,0.55,5.02,120.14,0.0,6579.0,2160.0,20.79,96.38,92994.84,24,7,2022,8,1
1261,1.67,5.02,120.14,0.0,6494.0,3800.0,20.73,96.55,93009.47,24,7,2022,8,4
1262,2.23,5.02,120.14,0.0,6579.0,6359.0,20.76,97.09,93026.86,24,7,2022,8,5
1263,3.35,5.02,120.14,0.0,6494.0,7454.0,21.45,94.9,93037.85,24,7,2022,8,8
1264,3.91,5.02,120.14,0.0,6579.0,6637.0,21.62,93.75,93037.5,24,7,2022,8,10
1265,4.47,5.02,120.14,0.0,6579.0,9661.0,21.88,92.23,93036.41,24,7,2022,8,11
1266,0.55,4.47,119.02,0.0,6494.0,8750.0,22.04,91.38,93043.9,24,7,2022,8,12
1267,1.11,4.47,119.02,0.0,6667.0,5937.0,21.98,91.33,93047.59,24,7,2022,9,2
1268,1.67,4.47,119.02,0.0,6667.0,5839.0,21.88,90.82,93054.94,24,7,2022,9,3
1269,2.23,4.47,119.02,0.0,6579.0,7745.0,21.85,91.75,93059.34,24,7,2022,9,5
1270,2.79,4.47,119.02,0.0,6667.0,8816.0,21.9,91.95,93055.84,24,7,2022,9,6
1271,3.35,4.47,119.02,0.0,6579.0,8856.0,22.0,91.41,93060.22,24,7,2022,9,7
1272,4.47,4.47,119.02,0.0,6579.0,10671.0,22.53,90.32,93059.25,24,7,2022,9,10
1273,5.02,4.47,119.02,0.0,6667.0,14533.0,22.68,90.03,93064.72,24,7,2022,9,12
1274,1.11,5.02,118.46,0.0,6667.0,11212.0,23.17,89.09,93063.45,24,7,2022,10,2
1275,1.67,5.02,118.46,0.0,6579.0,13115.0,23.15,87.44,93056.49,24,7,2022,10,4
1276,2.23,5.02,118.46,0.0,6579.0,12680.0,23.54,85.72,93050.76,24,7,2022,10,5
1277,3.35,5.02,118.46,0.0,6579.0,14366.0,23.73,84.14,93047.7,24,7,2022,10,8
1278,3.91,5.02,118.46,0.0,6757.0,9187.0,23.51,85.67,93042.87,24,7,2022,10,9
1279,4.47,5.02,118.46,0.0,6579.0,7923.0,23.19,86.33,93034.62,24,7,2022,10,11
1280,5.02,5.02,118.46,0.0,6494.0,8833.0,23.35,85.85,93033.8,24,7,2022,10,12
1281,0.55,5.02,117.9,0.0,6579.0,13099.0,23.4,84.53,93037.97,24,7,2022,11,2
1282,1.11,5.02,117.9,0.0,6579.0,16023.0,23.76,84.19,93036.67,24,7,2022,11,3
1283,1.67,5.02,117.9,0.0,6579.0,6917.0,24.2,80.94,93027.84,24,7,2022,11,4
1284,2.23,5.02,117.9,0.0,6494.0,14271.0,24.87,76.97,93033.2,24,7,2022,11,6
1285,2.79,5.02,117.9,0.0,6667.0,6611.0,24.69,78.15,93031.04,24,7,2022,11,7
1286,3.35,5.02,117.9,0.0,6579.0,11840.0,24.61,80.23,93027.62,24,7,2022,11,9
1287,3.91,5.02,117.9,0.0,6494.0,13130.0,25.12,75.74,93021.31,24,7,2022,11,10
1288,4.47,5.02,117.9,0.0,6494.0,8976.0,25.27,78.24,93014.14,24,7,2022,11,11
1289,0.55,4.47,116.78,0.0,7143.0,896.0,25.7,74.75,92999.63,24,7,2022,12,1
1290,1.67,4.47,116.78,0.0,7246.0,3098.0,26.04,71.78,92988.07,24,7,2022,12,4
1291,2.23,4.47,116.78,0.0,7246.0,2044.0,26.69,71.4,92977.51,24,7,2022,12,5
1292,2.79,4.47,116.78,0.0,6579.0,3508.0,26.7,69.72,92972.12,24,7,2022,12,6
1293,3.35,4.47,116.78,0.0,6667.0,3171.0,26.45,69.45,92963.5,24,7,2022,12,8
1294,3.91,4.47,116.78,0.0,6579.0,5822.0,26.45,69.87,92963.36,24,7,2022,12,9
1295,4.47,4.47,116.78,0.0,6579.0,9896.0,26.17,67.88,92957.24,24,7,2022,12,11
1296,5.02,4.47,116.78,0.0,6579.0,11288.0,25.51,69.85,92957.19,24,7,2022,12,12
1297,0.55,5.02,116.23,0.0,6579.0,8508.0,24.7,73.79,92942.24,24,7,2022,13,1
1298,1.67,5.02,116.23,0.0,6579.0,2302.0,25.31,73.85,92930.22,24,7,2022,13,4
1299,2.23,5.02,116.23,0.0,6757.0,880.0,26.19,70.86,92922.84,24,7,2022,13,6
1300,3.35,5.02,116.23,0.0,6579.0,4057.0,25.15,73.13,92910.93,24,7,2022,13,8
1301,3.91,5.02,116.23,0.0,6494.0,5477.0,24.0,77.42,92893.76,24,7,2022,13,10
1302,4.47,5.02,116.23,0.0,6494.0,7918.0,23.87,80.99,92898.32,24,7,2022,13,11
1303,1.11,4.47,115.11,0.0,6494.0,9906.0,24.15,82.33,92900.57,24,7,2022,14,2
1304,1.67,4.47,115.11,0.0,6667.0,10813.0,23.75,81.4,92891.8,24,7,2022,14,3
1305,2.79,4.47,115.11,0.0,7353.0,10422.0,24.32,77.63,92883.99,24,7,2022,14,6
1306,3.35,4.47,115.11,0.0,7246.0,9774.0,24.85,73.01,92879.68,24,7,2022,14,8
1307,3.91,4.47,115.11,0.0,7246.0,10090.0,25.12,72.85,92876.14,24,7,2022,14,9
1308,4.47,4.47,115.11,0.0,7246.0,11021.0,25.12,73.7,92870.05,24,7,2022,14,10
1309,5.02,4.47,115.11,0.0,7246.0,11342.0,25.29,72.34,92862.43,24,7,2022,14,12
1310,0.55,5.02,114.55,0.0,7246.0,7832.0,25.65,70.73,92832.5,24,7,2022,15,1
1311,1.11,5.02,114.55,0.0,7143.0,14697.0,25.8,70.96,92851.45,24,7,2022,15,3
1312,1.67,5.02,114.55,0.0,6494.0,12261.0,25.34,70.96,92845.97,24,7,2022,15,4
1313,2.23,5.02,114.55,0.0,6494.0,13777.0,25.14,73.34,92839.09,24,7,2022,15,5
1314,3.35,5.02,114.55,0.0,7143.0,4303.0,24.56,75.87,92836.06,24,7,2022,15,8
1315,3.91,5.02,114.55,0.0,7246.0,8989.0,24.39,77.93,92841.78,24,7,2022,15,10
1316,4.47,5.02,114.55,0.0,7143.0,9205.0,24.46,75.42,92825.67,24,7,2022,15,11
1317,0.55,4.47,113.43,0.0,7246.0,5536.0,24.35,76.32,92828.79,24,7,2022,15,12
1318,1.11,4.47,113.43,0.0,7143.0,2303.0,24.07,77.55,92833.15,24,7,2022,16,2
1319,1.67,4.47,113.43,0.0,7143.0,8264.0,23.81,78.95,92838.6,24,7,2022,16,3
1320,2.79,4.47,113.43,0.0,6757.0,4459.0,24.22,78.88,92828.74,24,7,2022,16,6
1321,3.35,4.47,113.43,0.0,6494.0,2986.0,23.88,78.76,92826.03,24,7,2022,16,7
1322,3.91,4.47,113.43,0.0,6579.0,6056.0,23.62,78.35,92829.43,24,7,2022,16,9
1323,4.47,4.47,113.43,0.0,6494.0,5563.0,23.64,77.92,92836.55,24,7,2022,16,10
1324,5.02,4.47,113.43,0.0,6494.0,5478.0,23.68,79.27,92831.94,24,7,2022,16,12
1325,0.55,5.02,112.87,0.0,7143.0,4905.0,23.47,78.56,92844.8,24,7,2022,17,1
1326,1.11,5.02,112.87,0.0,7143.0,3541.0,23.3,79.5,92846.99,24,7,2022,17,2
1327,1.67,5.02,112.87,0.0,7042.0,3316.0,23.2,79.92,92848.74,24,7,2022,17,4
1328,2.23,5.02,112.87,0.0,7353.0,3289.0,23.18,82.24,92862.34,24,7,2022,17,5
1329,2.79,5.02,112.87,0.0,7042.0,2848.0,23.1,82.9,92861.1,24,7,2022,17,7
1330,3.35,5.02,112.87,0.0,6579.0,2749.0,22.94,84.62,92867.26,24,7,2022,17,8
1331,3.91,5.02,112.87,0.0,6494.0,2580.0,22.57,84.17,92867.68,24,7,2022,17,9
1332,4.47,5.02,112.87,0.0,6494.0,2462.0,22.32,86.23,92877.35,24,7,2022,17,11
1333,5.02,5.02,112.87,0.0,6849.0,2361.0,22.07,85.91,92883.29,24,7,2022,17,12
1334,0.55,5.02,112.31,0.0,7042.0,2164.0,21.92,88.03,92881.32,24,7,2022,18,2
1335,1.11,5.02,112.31,0.0,7143.0,2056.0,21.71,88.72,92888.52,24,7,2022,18,3
1336,1.67,5.02,112.31,0.0,7143.0,1772.0,21.52,89.34,92896.44,24,7,2022,18,4
1337,2.23,5.02,112.31,0.0,7143.0,1540.0,21.34,90.46,92897.53,24,7,2022,18,6
1338,2.79,5.02,112.31,0.0,7246.0,1288.0,21.26,91.24,92901.56,24,7,2022,18,7
1339,3.35,5.02,112.31,0.0,7246.0,816.0,21.19,91.4,92911.25,24,7,2022,18,9
1340,3.91,5.02,112.31,0.0,7042.0,443.0,21.09,92.68,92913.82,24,7,2022,18,10
1341,4.47,5.02,112.31,0.0,7143.0,219.0,21.02,92.97,92919.31,24,7,2022,18,11
1342,1.11,4.47,111.75,0.0,7353.0,34.0,20.87,94.18,92943.99,24,7,2022,19,2
1343,1.67,4.47,111.75,0.0,6410.0,11.0,20.8,94.98,92960.64,24,7,2022,19,4
1344,2.23,4.47,111.75,0.0,7042.0,5.0,20.8,95.35,92961.37,24,7,2022,19,5
1345,2.79,4.47,111.75,0.0,6494.0,5.0,20.76,94.86,92963.74,24,7,2022,19,6
1346,3.35,4.47,111.75,0.0,6494.0,3.0,20.7,95.26,92967.92,24,7,2022,19,8
1347,3.91,4.47,111.75,0.0,6410.0,4.0,20.65,95.38,92966.81,24,7,2022,19,9
1348,4.47,4.47,111.75,0.0,6579.0,3.0,20.62,95.38,92965.69,24,7,2022,19,11
1349,5.02,4.47,111.75,0.0,7143.0,5.0,20.62,95.29,92976.13,24,7,2022,19,12
1350,0.55,5.02,111.2,0.0,6667.0,5.0,20.63,95.27,92980.32,24,7,2022,20,1
1351,1.67,5.02,111.2,0.0,6410.0,3.0,20.6,96.07,93009.4,24,7,2022,20,4
1352,2.79,5.02,111.2,0.0,7246.0,5.0,20.37,96.89,93011.49,24,7,2022,20,7
1353,3.35,5.02,111.2,0.0,7353.0,3.0,20.29,97.12,93010.16,24,7,2022,20,8
1354,3.91,5.02,111.2,0.0,7246.0,3.0,20.34,97.38,93014.59,24,7,2022,20,10
1355,4.47,5.02,111.2,0.0,6410.0,3.0,20.35,97.48,93011.28,24,7,2022,20,11
1356,0.55,4.47,110.64,0.0,6410.0,3.0,20.35,97.52,93012.01,24,7,2022,21,1
1357,1.11,4.47,110.64,0.0,6410.0,3.0,20.38,97.56,93015.7,24,7,2022,21,2
1358,2.23,4.47,110.64,0.0,6579.0,5.0,20.52,97.4,93020.51,24,7,2022,21,5
1359,2.79,4.47,110.64,0.0,6410.0,5.0,20.54,97.13,93024.19,24,7,2022,21,6
1360,3.91,4.47,110.64,0.0,6410.0,4.0,20.62,96.75,93043.44,24,7,2022,21,9
1361,4.47,4.47,110.64,0.0,6410.0,1.0,20.6,96.45,93048.57,24,7,2022,21,10
1362,0.55,5.02,110.64,0.0,6410.0,3.0,20.51,96.26,93066.97,24,7,2022,22,1
1363,1.67,5.02,110.64,0.0,6410.0,4.0,20.52,96.31,93066.44,24,7,2022,22,4
1364,2.23,5.02,110.64,0.0,6494.0,4.0,20.5,96.37,93080.49,24,7,2022,22,5
1365,2.79,5.02,110.64,0.0,6410.0,4.0,20.45,96.45,93081.57,24,7,2022,22,7
1366,3.35,5.02,110.64,0.0,7042.0,3.0,20.51,96.34,93090.92,24,7,2022,22,8
1367,3.91,5.02,110.64,0.0,6494.0,5.0,20.55,96.35,93089.31,24,7,2022,22,10
1368,4.47,5.02,110.64,0.0,6410.0,4.0,20.47,96.48,93090.0,24,7,2022,22,11
1369,1.11,4.47,110.08,0.0,6410.0,5.0,20.46,96.61,93094.0,24,7,2022,23,2
1370,1.67,4.47,110.08,0.0,6410.0,5.0,20.52,96.11,93090.4,24,7,2022,23,3
1371,2.79,4.47,110.08,0.0,6849.0,3.0,20.5,96.06,93089.44,24,7,2022,23,6
1372,3.35,4.47,110.08,0.0,6494.0,4.0,20.54,96.08,93078.32,24,7,2022,23,7
1373,3.91,4.47,110.08,0.0,6757.0,3.0,20.54,96.1,93072.12,24,7,2022,23,9
1374,4.47,4.47,110.08,0.0,6410.0,4.0,20.48,96.32,93065.5,24,7,2022,23,10
1375,5.02,4.47,110.08,0.0,6410.0,4.0,20.47,96.46,93063.3,24,7,2022,23,12
1376,0.55,5.02,110.08,0.0,6579.0,5.0,20.45,96.51,93058.14,25,7,2022,0,1
1377,1.11,5.02,110.08,0.0,7143.0,4.0,20.47,96.7,93054.34,25,7,2022,0,2
1378,1.67,5.02,110.08,0.0,7143.0,4.0,20.45,96.62,93062.17,25,7,2022,0,4
1379,2.23,5.02,110.08,0.0,7143.0,2.0,20.43,96.78,93058.7,25,7,2022,0,5
1380,2.79,5.02,110.08,0.0,7143.0,3.0,20.35,96.69,93040.0,25,7,2022,0,7
1381,3.35,5.02,110.08,0.0,7143.0,3.0,20.3,96.81,93039.07,25,7,2022,0,8
1382,3.91,5.02,110.08,0.0,7143.0,5.0,20.37,96.7,93041.65,25,7,2022,0,9
1383,4.47,5.02,110.08,0.0,7143.0,4.0,20.4,96.72,93048.99,25,7,2022,0,11
1384,5.02,5.02,110.08,0.0,7042.0,5.0,20.45,96.59,93040.42,25,7,2022,0,12
1385,0.55,5.02,110.64,0.0,6410.0,4.0,20.48,96.67,93039.89,25,7,2022,1,2
1386,1.11,5.02,110.64,0.0,6410.0,4.0,20.53,96.43,93043.19,25,7,2022,1,3
1387,1.67,5.02,110.64,0.0,6410.0,3.0,20.55,96.23,93034.44,25,7,2022,1,4
1388,2.23,5.02,110.64,0.0,6410.0,2.0,20.54,96.22,93031.69,25,7,2022,1,6
1389,2.79,5.02,110.64,0.0,6849.0,5.0,20.54,96.15,93014.5,25,7,2022,1,7
1390,3.35,5.02,110.64,0.0,7143.0,3.0,20.55,96.1,93013.97,25,7,2022,1,9
1391,3.91,5.02,110.64,0.0,7143.0,3.0,20.56,95.93,92998.99,25,7,2022,1,10
1392,4.47,5.02,110.64,0.0,7143.0,4.0,20.43,96.38,93003.11,25,7,2022,1,11
1393,0.55,4.47,110.08,0.0,6667.0,4.0,20.3,96.89,92995.92,25,7,2022,2,1
1394,1.11,4.47,110.08,0.0,6667.0,3.0,20.26,97.43,92989.84,25,7,2022,2,2
1395,1.67,4.47,110.08,0.0,6849.0,4.0,20.3,97.49,92980.72,25,7,2022,2,4
1396,2.23,4.47,110.08,0.0,6410.0,4.0,20.34,97.44,92976.19,25,7,2022,2,5
1397,2.79,4.47,110.08,0.0,6410.0,3.0,20.34,97.29,92972.15,25,7,2022,2,6
1398,3.35,4.47,110.08,0.0,6579.0,5.0,20.31,97.26,92964.46,25,7,2022,2,8
1399,3.91,4.47,110.08,0.0,6849.0,4.0,20.36,97.16,92964.12,25,7,2022,2,9
1400,4.47,4.47,110.08,0.0,6667.0,4.0,20.37,97.06,92954.8,25,7,2022,2,11
1401,5.02,4.47,110.08,0.0,7143.0,3.0,20.4,96.85,92944.55,25,7,2022,2,12
1402,0.55,5.02,110.08,0.0,7143.0,3.0,20.44,96.75,92927.75,25,7,2022,3,1
1403,1.11,5.02,110.08,0.0,7143.0,5.0,20.42,96.79,92928.85,25,7,2022,3,3
1404,1.67,5.02,110.08,0.0,7143.0,4.0,20.45,96.92,92920.99,25,7,2022,3,4
1405,2.23,5.02,110.08,0.0,7143.0,3.0,20.44,96.73,92918.8,25,7,2022,3,6
1406,2.79,5.02,110.08,0.0,7143.0,3.0,20.4,96.88,92921.89,25,7,2022,3,7
1407,3.35,5.02,110.08,0.0,7143.0,5.0,20.4,96.98,92924.62,25,7,2022,3,8
1408,3.91,5.02,110.08,0.0,6494.0,3.0,20.42,96.93,92931.59,25,7,2022,3,10
1409,4.47,5.02,110.08,0.0,6849.0,5.0,20.39,96.83,92928.85,25,7,2022,3,11
1410,0.55,4.47,110.08,0.0,7042.0,4.0,20.37,96.72,92931.94,25,7,2022,4,1
1411,1.11,4.47,110.08,0.0,6849.0,3.0,20.38,96.67,92929.92,25,7,2022,4,2
1412,2.23,4.47,110.08,0.0,6579.0,3.0,20.36,96.98,92935.97,25,7,2022,4,5
1413,2.79,4.47,110.08,0.0,6410.0,3.0,20.29,97.3,92946.89,25,7,2022,4,6
1414,3.35,4.47,110.08,0.0,6494.0,4.0,20.29,97.56,92940.14,25,7,2022,4,8
1415,3.91,4.47,110.08,0.0,6757.0,3.0,20.29,97.65,92950.39,25,7,2022,4,9
1416,4.47,4.47,110.08,0.0,6757.0,8.0,20.3,97.73,92955.31,25,7,2022,4,10
1417,5.02,4.47,110.08,0.0,6667.0,9.0,20.32,97.81,92953.49,25,7,2022,4,12
1418,0.55,5.02,110.08,0.0,7042.0,8.0,20.29,97.96,92949.09,25,7,2022,5,1
1419,1.11,5.02,110.08,0.0,6579.0,5.0,20.21,97.95,92954.56,25,7,2022,5,3
1420,1.67,5.02,110.08,0.0,6494.0,3.0,20.13,97.98,92959.25,25,7,2022,5,4
1421,2.23,5.02,110.08,0.0,7143.0,7.0,20.1,98.13,92961.61,25,7,2022,5,5
1422,2.79,5.02,110.08,0.0,7042.0,1.0,20.1,98.3,92963.62,25,7,2022,5,7
1423,3.35,5.02,110.08,0.0,6410.0,5.0,20.07,98.4,92965.44,25,7,2022,5,8
1424,3.91,5.02,110.08,0.0,6494.0,4.0,20.04,98.45,92963.79,25,7,2022,5,10
1425,4.47,5.02,110.08,0.0,6410.0,4.0,19.97,98.41,92968.68,25,7,2022,5,11
1426,0.55,4.47,110.08,0.0,6410.0,20.0,19.89,98.45,92973.57,25,7,2022,5,12
1427,1.11,4.47,110.08,0.0,6410.0,75.0,19.87,98.45,92968.25,25,7,2022,6,2
1428,1.67,4.47,110.08,0.0,6410.0,186.0,19.87,98.45,92986.9,25,7,2022,6,3
1429,2.23,4.47,110.08,0.0,6494.0,355.0,19.9,98.53,92996.78,25,7,2022,6,5
1430,2.79,4.47,110.08,0.0,6494.0,510.0,19.95,98.44,93010.88,25,7,2022,6,6
1431,3.35,4.47,110.08,0.0,6410.0,746.0,20.01,98.54,93010.0,25,7,2022,6,7
1432,4.47,4.47,110.08,0.0,6410.0,981.0,20.1,98.47,93026.15,25,7,2022,6,10
1433,5.02,4.47,110.08,0.0,6410.0,1173.0,20.18,98.4,93029.65,25,7,2022,6,12
1434,0.55,5.02,110.08,0.0,6410.0,1796.0,20.2,98.23,93035.34,25,7,2022,7,1
1435,1.11,5.02,110.08,0.0,6410.0,2280.0,20.25,98.0,93039.21,25,7,2022,7,2
1436,1.67,5.02,110.08,0.0,6410.0,3342.0,20.37,97.71,93045.68,25,7,2022,7,4
1437,2.23,5.02,110.08,0.0,6494.0,4454.0,20.46,97.3,93050.11,25,7,2022,7,5
1438,2.79,5.02,110.08,0.0,6494.0,5144.0,20.59,96.7,93058.8,25,7,2022,7,7
1439,3.35,5.02,110.08,0.0,6410.0,5901.0,20.87,96.24,93054.51,25,7,2022,7,8
1440,4.47,5.02,110.08,0.0,6579.0,7262.0,21.13,94.85,93075.69,25,7,2022,7,11
1441,5.02,5.02,110.08,0.0,7042.0,6277.0,21.18,94.48,93067.8,25,7,2022,7,12
1442,1.11,5.02,110.64,0.0,7143.0,7220.0,21.45,93.62,93076.5,25,7,2022,8,3
1443,1.67,5.02,110.64,0.0,6494.0,8287.0,21.7,92.24,93091.19,25,7,2022,8,4
1444,2.79,5.02,110.64,0.0,6410.0,7559.0,22.03,91.99,93106.44,25,7,2022,8,7
1445,3.35,5.02,110.64,0.0,7143.0,4214.0,21.81,91.67,93130.06,25,7,2022,8,9
1446,3.91,5.02,110.64,0.0,7042.0,10378.0,21.76,91.81,93145.82,25,7,2022,8,10
1447,4.47,5.02,110.64,0.0,6849.0,13276.0,22.28,89.69,93145.15,25,7,2022,8,11
1448,0.55,4.47,110.08,0.0,6494.0,14566.0,23.03,89.3,93160.67,25,7,2022,9,1
1449,1.11,4.47,110.08,0.0,6579.0,12407.0,23.36,85.87,93153.94,25,7,2022,9,2
1450,1.67,4.47,110.08,0.0,6849.0,12938.0,23.48,85.92,93166.74,25,7,2022,9,4
1451,2.23,4.47,110.08,0.0,6494.0,11162.0,23.55,85.63,93154.76,25,7,2022,9,5
1452,2.79,4.47,110.08,0.0,6410.0,11357.0,23.81,84.08,93159.25,25,7,2022,9,6
1453,3.35,4.47,110.08,0.0,6667.0,15118.0,24.18,81.43,93163.6,25,7,2022,9,8
1454,3.91,4.47,110.08,0.0,6757.0,11160.0,24.04,83.51,93168.84,25,7,2022,9,9
1455,5.02,4.47,110.08,0.0,6757.0,12004.0,24.94,78.26,93159.47,25,7,2022,9,12
1456,0.55,5.02,110.08,0.0,6494.0,4991.0,25.4,76.04,93165.24,25,7,2022,10,1
1457,1.11,5.02,110.08,0.0,6667.0,5060.0,25.85,74.62,93170.77,25,7,2022,10,3
1458,1.67,5.02,110.08,0.0,6579.0,3299.0,26.85,71.52,93164.3,25,7,2022,10,4
1459,2.23,5.02,110.08,0.0,6494.0,4985.0,26.6,70.22,93175.78,25,7,2022,10,6
1460,2.79,5.02,110.08,0.0,6579.0,5300.0,26.27,69.66,93162.24,25,7,2022,10,7
1461,3.35,5.02,110.08,0.0,6579.0,3489.0,26.54,72.32,93155.77,25,7,2022,10,8
1462,3.91,5.02,110.08,0.0,6757.0,1882.0,27.15,67.08,93150.78,25,7,2022,10,10
1463,4.47,5.02,110.08,0.0,6944.0,5193.0,27.97,67.08,93151.57,25,7,2022,10,11
1464,0.55,4.47,110.08,0.0,7042.0,4718.0,27.55,68.02,93161.13,25,7,2022,11,1
1465,1.11,4.47,110.08,0.0,7042.0,13171.0,26.61,69.51,93161.92,25,7,2022,11,2
1466,1.67,4.47,110.08,0.0,7042.0,13314.0,26.85,70.33,93157.47,25,7,2022,11,3
1467,2.23,4.47,110.08,0.0,7042.0,4670.0,27.53,66.03,93160.26,25,7,2022,11,5
1468,2.79,4.47,110.08,0.0,7042.0,3702.0,27.98,63.54,93162.82,25,7,2022,11,6
1469,3.91,4.47,110.08,0.0,7042.0,14618.0,28.51,62.21,93155.19,25,7,2022,11,9
1470,4.47,4.47,110.08,0.0,6944.0,3496.0,27.02,67.09,93150.49,25,7,2022,11,10
1471,5.02,4.47,110.08,0.0,7042.0,1423.0,27.86,65.76,93136.28,25,7,2022,11,12
1472,0.55,5.02,110.08,0.0,7042.0,15616.0,27.45,64.75,93121.59,25,7,2022,12,1
1473,1.11,5.02,110.08,0.0,7042.0,1340.0,27.4,64.8,93117.81,25,7,2022,12,3
1474,1.67,5.02,110.08,0.0,7042.0,4245.0,28.45,62.34,93103.44,25,7,2022,12,4
1475,2.23,5.02,110.08,0.0,6944.0,2520.0,28.34,61.97,93096.35,25,7,2022,12,5
1476,2.79,5.02,110.08,0.0,7042.0,3543.0,28.27,61.35,93091.11,25,7,2022,12,7
1477,3.91,5.02,110.08,0.0,7042.0,5052.0,26.14,67.32,93087.16,25,7,2022,12,10
1478,4.47,5.02,110.08,0.0,7042.0,7472.0,24.29,79.01,93080.36,25,7,2022,12,11
1479,1.11,4.47,110.08,0.0,7042.0,6332.0,24.29,83.06,93078.87,25,7,2022,13,2
1480,1.67,4.47,110.08,0.0,7042.0,1902.0,25.37,77.45,93077.76,25,7,2022,13,3
1481,2.23,4.47,110.08,0.0,7042.0,1780.0,26.51,71.95,93059.4,25,7,2022,13,5
1482,2.79,4.47,110.08,0.0,7042.0,3834.0,27.18,68.95,93038.56,25,7,2022,13,6
1483,3.35,4.47,110.08,0.0,7042.0,460.0,27.79,68.79,93032.43,25,7,2022,13,7
